ID	IJC_SAMPLE_1	SJC_SAMPLE_1	IJC_SAMPLE_2	SJC_SAMPLE_2	IncFormLen	SkipFormLen
253	0,16822,2,0,8	0,0,0,0,0	0,0,0,0,19353,0,0,0,4,4,27084,0,0,0,68,83	0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0	298	149
254	0,24768,0,0,4	0,530,0,0,0	0,0,0,0,33306,0,0,2,8,6,49629,0,0,0,64,102	0,0,0,0,510,0,0,0,0,0,967,0,0,0,0,0	200	149
255	0,563,0,0,0	0,11,0,0,0	0,0,0,0,1939,0,0,0,0,0,427,0,0,0,111,21	0,0,0,0,11,0,0,0,0,0,0,0,0,0,0,0	153	149
256	0,9,0,0,0	0,19,0,0,0	0,0,0,0,35,0,0,0,0,0,72,0,0,0,0,24	0,0,0,0,8,0,0,0,0,0,100,0,0,0,5,23	159	149
257	0,118,0,0,0	0,0,0,0,0	0,0,0,0,116,0,0,0,0,0,255,0,0,0,0,15	0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0	298	149
258	0,3,0,0,0	0,0,0,0,0	0,0,0,0,14,0,0,0,0,0,11,0,0,0,0,1	0,0,0,0,14,0,0,0,0,0,0,0,0,0,0,0	298	149
259	0,1630,0,0,0	0,92,0,0,0	0,0,0,0,3749,0,0,5,6,2,7179,0,0,0,1275,196	0,0,0,0,95,0,0,0,0,0,116,0,0,0,17,3	159	149
260	0,160,0,0,0	0,0,0,0,0	0,0,0,0,452,0,0,0,0,4,1428,0,0,0,248,25	0,0,0,0,0,0,0,0,0,0,7,0,0,0,0,0	298	149
268	0,12,0,0,0	0,741,0,0,2	0,0,0,0,24,0,0,0,0,0,16,0,0,0,6,0	0,0,0,0,541,0,0,0,0,0,1048,0,0,0,99,83	175	149
269	0,10,0,0,0	0,57,0,0,0	0,0,0,0,0,0,0,0,0,0,0,0,0,0,8,0	0,0,0,0,177,0,0,0,0,0,222,0,0,0,86,8	204	149
271	0,0,0,0,0	0,78,0,0,0	0,0,0,0,21,0,0,0,0,0,30,0,0,0,9,0	0,0,0,0,96,0,0,0,0,0,247,0,0,0,123,10	169	149
272	0,80,0,0,0	0,0,0,0,0	0,0,0,0,109,0,0,0,0,0,261,0,0,0,123,10	0,0,0,0,0,0,0,0,0,0,0,0,0,0,8,0	298	149
274	0,2,0,0,0	0,147,0,0,0	0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0	0,0,0,0,229,0,0,0,0,2,372,0,0,0,204,34	183	149
276	0,25,0,0,0	0,101,0,0,0	0,0,0,0,236,0,0,0,0,0,14,0,0,0,0,0	0,0,0,0,424,0,0,0,0,0,73,0,0,0,0,0	156	149
277	0,1539,0,0,0	0,177,0,0,0	0,0,0,0,4628,0,0,0,2,0,1633,0,0,0,8,18	0,0,0,0,601,0,0,0,0,0,172,0,0,0,8,0	156	149
278	0,66,0,0,0	0,100,0,0,0	0,0,0,0,0,0,0,0,0,0,19,0,0,0,16,2	0,0,0,0,157,0,0,0,0,0,96,0,0,0,32,17	207	149
279	0,0,0,0,0	0,19,0,0,0	0,0,0,0,10,0,0,0,0,0,2,0,0,0,0,6	0,0,0,0,28,0,0,0,0,0,79,0,0,0,0,25	298	149
280	0,891,0,0,0	0,8,0,0,0	0,0,0,0,1235,0,2,1,0,0,2900,0,0,0,847,47	0,0,0,0,12,0,0,0,0,0,21,0,0,0,23,0	298	149
281	0,3,0,0,0	0,2,0,0,0	0,0,0,0,133,0,0,0,0,0,1,0,0,0,0,0	0,0,0,0,238,0,0,0,0,0,0,0,0,0,0,0	267	149
282	0,10,0,0,0	0,2,0,0,0	0,0,0,0,107,0,0,0,0,0,1,0,0,0,0,0	0,0,0,0,97,0,0,0,0,0,0,0,0,0,0,0	267	149
284	0,9,0,0,0	0,4,0,0,0	0,0,0,0,231,0,0,0,0,0,1,0,0,0,0,0	0,0,0,0,426,0,0,0,0,0,0,0,0,0,0,0	157	149
