ID	IJC_SAMPLE_1	SJC_SAMPLE_1	IJC_SAMPLE_2	SJC_SAMPLE_2	IncFormLen	SkipFormLen	PValue
1260	56	0	75,54,48,29	0,2,0,0	173	149	1
1261	3	25	2,1,0,1	22,40,16,21	211	149	0.0437706631006
1264	9	0	132,9,0,4	5,0,0,0	436	149	1
1265	1	3	43,5,0,1	24,6,2,0	155	149	0.290050698258
1266	0	2	3,1,0,0	8,0,0,0	153	149	1
1267	1	2	5,6,0,2	4,0,0,0	153	149	1
1271	205	6	334,119,137,99	4,0,0,6	263	149	0.113250903453
1272	266	0	264,126,124,137	1,4,1,0	2017	149	0.0915312552081
1278	130	1	58,73,109,42	0,0,1,0	156	149	1
1279	16	322	3,11,11,9	92,120,99,71	215	149	0.120971949295
1280	573	2	337,215,245,161	2,4,1,4	261	149	0.62458636742
1282	8	38	3,5,4,8	10,32,25,14	270	149	0.888164782099
1283	4	0	3,1,2,1	0,1,2,0	153	149	1
1288	0	509	1,0,0,0	746,501,192,149	153	149	1
1289	0	930	0,1,0,0	772,532,386,290	156	149	1
1290	5	334	9,9,4,2	695,262,118,114	159	149	0.527187506073
1291	1	2	2,0,1,1	0,0,0,0	174	149	1
1294	5	0	13,0,0,2	0,2,0,0	278	149	1
1295	5	2	17,0,0,2	0,0,0,0	371	149	1
1296	0	2	4,2,0,0	0,0,0,0	242	149	1
1299	30	1	36,27,44,35	0,0,0,0	251	149	0.256803724743
1300	0	49	6,4,2,1	18,34,41,24	153	149	0.0038516178952
1301	763	0	373,402,403,452	2,0,0,0	268	149	1
1304	403	5	145,157,203,136	1,12,12,6	270	149	0.00258136093447
1305	6	2	3,0,1,0	3,3,0,0	372	149	1
1307	104	4	61,43,23,26	5,0,2,0	169	149	0.672042772992
1308	257	1	108,101,111,112	1,1,0,0	244	149	1
1311	36	730	18,6,19,15	334,346,400,241	466	149	0.550155712316
1312	7	730	5,5,5,5	334,346,400,241	158	149	0.682104450661
1313	17	134	23,12,20,16	108,73,90,54	244	149	0.0750831915627
1315	21	1	11,10,14,2	0,0,0,0	189	149	0.2527406596
1316	17	7	57,11,9,3	40,7,2,0	289	149	0.95454446554
1317	3	117	0,0,0,0	72,78,63,35	153	149	0.679767845374
1318	48	58	34,22,21,15	14,34,19,17	185	149	0.376411563559
1320	18	2	49,5,12,7	0,0,0,4	306	149	0.151911043356
1322	27	49	4,7,11,8	49,27,48,17	179	149	0.00457196259639
1325	125	0	154,1,9,0	2,0,0,0	223	149	1
1331	3	68	0,0,4,0	52,37,21,22	156	149	0.232344327108
1340	0	29	4,0,0,0	20,18,9,6	212	149	0.811576370107
1341	0	2	3,0,2,0	14,0,0,5	288	149	1
1344	0	10	6,0,0,0	82,4,2,1	236	149	0.42527523129
1346	595	2	581,419,486,393	0,0,0,0	743	149	0.544417521029
1356	13	87	36,5,16,7	136,34,43,43	170	149	0.156065883914
1357	138	36	217,44,53,72	49,29,21,13	164	149	0.50422985991
1359	3	18	0,0,0,0	22,10,8,16	178	149	0.0252937655239
1361	26	216	19,2,6,13	102,60,50,48	229	149	0.588032808793
1366	1	4	2,0,0,0	8,5,0,0	162	149	1
1367	269	0	245,135,165,139	0,0,0,2	693	149	1
1368	623	2	455,341,420,283	0,0,2,4	912	149	0.922530040807
1369	970	2	748,526,668,463	0,0,2,4	1456	149	0.869029667624
1370	349	2	293,189,250,180	0,4,2,0	693	149	0.854545905767
1373	4	0	1,0,0,2	2,0,0,0	180	149	1
