IJC_SAMPLE_1	SJC_SAMPLE_1	IJC_SAMPLE_2	SJC_SAMPLE_2	IncFormLen	SkipFormLen
0,0,0,0,5	0,0,0,0,0	0,0,0,1,0,2,0,0,1,1,72,3,0,1,0,0	0,0,0,0,0,0,0,0,0,3,0,0,0,0,6,0	253	149
0,0,0,0,3	0,0,0,0,0	1,0,1,0,0,0,0,4,6,1,11,0,0,2,4,0	0,0,0,0,0,0,0,0,0,3,0,0,0,0,6,0	267	149
2,0,0,0,5	0,0,0,0,0	6,0,1,0,0,0,2,4,8,1,38,12,0,0,4,0	0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0	267	149
0,1,2,0,3	0,0,0,0,1	5,0,0,4,0,4,0,0,13,7,4,0,0,0,20,1	0,0,0,0,0,0,2,0,0,2,0,0,0,0,0,0	253	149
0,14,0,0,26	0,0,0,0,0	0,0,0,0,33,0,0,14,8,44,4,0,0,0,20,4	0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0	431	149
137,35,77,119,121	0,0,0,0,1	70,31,55,87,188,53,30,36,92,100,96,26,54,46,69,21	0,1,0,0,0,0,0,0,1,1,0,1,0,0,0,0	321	149
6,15,11,2,48	0,0,0,0,0	13,1,2,2,163,1,2,13,30,38,27,11,6,2,18,2	0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0	249	149
23,46,8,9,67	0,0,0,0,0	17,2,2,2,117,2,4,10,52,54,120,5,13,1,70,27	0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0	247	149
122,574,68,76,397	0,1,0,0,2	148,46,45,95,373,49,72,96,160,354,840,60,118,75,182,207	0,0,0,0,0,0,0,0,6,5,19,1,0,0,0,0	270	149
82,1337,73,151,711	0,88,0,0,24	126,60,8,28,597,36,34,122,170,570,1421,77,138,84,258,218	2,0,0,0,8,0,0,4,2,10,95,8,0,0,0,0	270	149
490,489,216,276,1261	48,785,46,131,425	602,183,173,231,1006,189,214,252,851,1136,1472,242,326,246,242,276	70,42,6,10,331,16,13,59,90,319,739,30,73,51,123,55	1244	149
0,0,0,0,50	0,0,0,0,0	0,0,0,0,32,0,0,3,27,37,89,5,2,0,6,13	0,0,0,0,0,0,0,0,1,3,2,0,0,0,0,0	220	149
0,0,0,0,8	0,0,0,0,1	0,0,0,0,0,0,0,2,6,4,18,0,2,0,1,6	0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0	220	149
0,0,0,0,38	0,0,0,0,1	0,0,0,0,7,0,2,5,6,17,20,6,4,2,7,3	0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0	227	149
0,0,0,0,1	0,0,0,0,58	0,0,0,0,0,0,0,0,1,0,4,2,2,0,0,0	0,0,0,0,23,0,2,5,16,30,69,10,4,2,7,4	225	149
0,0,0,2,5	0,0,0,0,0	0,0,0,0,17,0,0,0,3,6,39,2,0,0,0,1	0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1	248	149
0,0,0,2,5	0,0,0,0,0	0,0,0,0,17,0,0,0,3,6,39,3,0,0,0,1	0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1	193	149
0,0,0,0,24	0,0,0,0,0	0,0,0,0,8,0,0,2,12,25,30,1,0,0,23,3	0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1	329	149
0,0,0,0,67	0,0,0,2,14	0,0,0,0,13,0,0,4,26,45,62,4,2,0,23,6	0,0,0,0,17,0,0,5,8,11,52,6,2,2,3,3	329	149
0,0,0,0,43	0,0,0,1,0	0,0,0,0,5,0,0,2,15,22,33,3,2,0,2,4	0,0,0,0,0,0,0,0,0,0,4,0,0,0,0,0	329	149
7,0,2,6,36	0,0,0,1,0	0,6,0,11,17,3,2,9,14,17,85,8,13,16,6,26	0,0,0,0,0,0,0,0,0,0,4,0,0,0,0,0	204	149
17,6,4,10,49	2,0,0,0,0	4,4,6,12,41,8,3,11,27,29,188,11,45,23,41,35	0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0	234	149
6,7,0,3,47	0,0,0,0,1	6,2,2,0,24,4,0,6,36,44,179,11,24,3,30,17	0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0	231	149
0,5,0,0,1	0,0,0,0,0	0,0,0,0,0,0,0,0,1,10,963,69,0,0,0,0	0,0,0,0,0,0,0,0,0,0,11,1,0,0,0,0	262	149
0,8,0,0,3	0,0,0,0,0	0,0,0,0,0,0,0,0,7,43,3391,195,0,0,0,0	0,0,0,0,0,0,0,0,0,0,11,1,0,0,0,0	299	149
0,0,0,0,0	0,3,0,0,2	0,0,0,0,0,0,0,0,0,0,9,0,0,0,0,0	0,0,0,0,0,0,0,0,2,24,1952,89,0,0,0,0	242	149
15,7,4,0,156	2,0,0,0,0	4,2,0,2,19,0,8,8,105,165,26,16,3,2,34,21	0,0,0,0,0,0,0,0,1,0,2,0,0,0,0,0	444	149
25,10,6,4,228	2,0,0,0,0	10,3,1,16,44,1,14,8,155,251,62,24,10,3,36,25	0,0,0,0,0,0,0,0,1,0,2,0,0,0,0,0	459	149
10,16,2,0,50	0,5,0,0,0	9,8,0,0,31,2,14,4,15,44,57,6,13,1,50,0	0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0	214	149
2,37,11,8,471	0,0,0,0,12	8,0,2,0,229,0,0,47,70,205,158,9,6,2,11,0	0,0,0,0,0,0,0,1,1,3,3,1,0,0,6,0	269	149
44,25,19,56,624	0,1,0,0,0	13,3,0,0,312,0,0,60,81,281,219,26,47,18,26,0	0,0,0,0,7,0,0,0,0,3,0,0,0,0,6,0	372	149
46,16,18,62,99	0,1,0,0,0	0,3,0,0,61,0,0,5,11,66,46,3,27,16,2,0	0,0,0,0,7,0,0,0,0,3,0,0,0,0,6,0	248	149
