IJC_SAMPLE_1	SJC_SAMPLE_1	IJC_SAMPLE_2	SJC_SAMPLE_2	IncFormLen	SkipFormLen
0,121,0,0,0	0,34,0,0,0	0,0,0,0,169,0,0,0,0,0,40,0,0,0,172,12	0,0,0,0,82,0,0,0,0,0,98,0,0,0,0,12	1152	149
0,18,0,0,0	0,988,0,0,0	0,0,0,0,149,0,0,0,0,0,33,0,0,0,1,1	0,0,0,0,4166,0,0,0,0,1,3197,0,0,0,358,124	232	149
0,8,0,0,0	0,76,0,0,0	0,0,0,0,2,0,0,0,0,0,11,0,0,0,0,0	0,0,0,0,489,0,0,0,0,0,958,0,0,0,92,19	233	149
0,122,0,0,0	0,0,0,0,0	0,0,0,0,254,0,0,0,0,0,545,0,0,0,122,67	0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0	234	149
0,38,0,0,0	0,0,0,0,0	0,0,0,0,145,0,0,0,0,0,73,0,0,0,0,3	0,0,0,0,96,0,0,0,0,0,25,0,0,0,1,1	164	149
0,66,0,0,0	0,195,0,0,0	0,0,0,0,123,0,0,0,0,0,153,0,0,0,0,1	0,0,0,0,107,0,0,0,0,0,353,0,0,0,27,9	191	149
0,752,0,0,0	0,131992,327,0,128	0,0,0,0,50,0,0,0,0,0,124,0,0,0,122,10	0,0,0,0,17182,58,46,130,4,28,19171,0,0,0,26742,2642	183	149
0,187,0,0,0	0,14,0,0,0	0,0,0,0,224,0,0,2,0,0,566,0,0,0,225,26	0,0,0,0,55,0,0,0,0,0,73,0,0,0,37,11	284	149
0,8,0,0,0	0,0,0,0,0	0,0,0,0,0,0,0,0,0,0,5,0,0,0,0,1	0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1	161	149
0,1,0,0,0	0,41,0,0,0	0,0,0,0,18,0,0,0,0,0,1,0,0,0,22,0	0,0,0,0,179,0,0,0,1,1,255,0,0,0,90,8	583	149
0,171,0,0,0	0,49,0,0,0	0,0,0,0,77,0,0,0,0,0,95,0,0,0,1,5	0,0,0,0,14,0,0,0,0,0,35,0,0,0,3,2	155	149
0,11,0,0,0	0,271,0,0,0	0,0,0,0,90,0,0,0,0,0,20,0,0,0,12,2	0,0,0,0,445,0,0,2,0,0,535,0,0,0,49,6	329	149
0,0,0,0,0	0,104,0,0,0	0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2	0,0,0,0,263,0,0,0,0,0,459,0,0,0,82,17	161	149
0,17,0,0,0	0,0,0,0,0	0,0,0,0,18,0,0,0,0,0,47,0,0,0,6,7	0,0,0,0,0,0,0,0,0,0,4,0,0,0,0,0	176	149
0,82,0,0,0	0,0,0,0,0	0,0,0,0,188,0,0,0,0,0,462,0,0,0,120,53	0,0,0,0,0,0,0,0,0,0,4,0,0,0,0,0	173	149
0,13,0,0,0	0,0,0,0,0	0,0,0,0,18,0,0,0,0,0,41,0,0,0,6,7	0,0,0,0,0,0,0,0,0,0,4,0,0,0,0,0	166	149
0,7,0,0,0	0,79,0,0,0	0,0,0,0,0,0,0,0,0,0,0,0,0,0,12,8	0,0,0,0,161,0,0,0,0,0,286,0,0,0,2,21	431	149
0,78,0,0,0	0,8,0,0,0	0,0,0,0,287,0,0,0,0,0,185,0,0,0,2,115	0,0,0,0,24,0,0,0,0,0,12,0,0,0,0,3	164	149
0,1,0,0,0	0,0,0,0,0	0,0,0,0,18,0,0,0,0,0,0,0,0,0,0,0	0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0	341	149
0,0,0,0,0	0,5,0,0,0	0,0,0,0,58,0,0,0,0,0,0,0,0,0,21,0	0,0,0,0,18,0,0,0,0,0,0,0,0,0,0,0	911	149
0,0,0,0,0	0,440,2,0,0	0,0,0,0,58,0,0,0,0,0,0,0,0,0,21,0	0,0,0,0,893,0,0,2,0,0,162,0,0,0,40,0	911	149
0,20,0,0,0	0,195,0,0,0	0,0,0,0,28,0,0,0,0,0,12,0,0,0,10,9	0,0,0,0,392,0,0,0,0,0,365,0,0,0,12,3	237	149
0,13,0,0,0	0,2075,4,0,18	0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0	0,0,0,0,6,0,0,0,0,2,0,0,0,0,27,0	159	149
0,7,0,0,0	0,6,0,0,0	0,0,0,0,16,0,0,0,0,0,20,0,0,0,0,1	0,0,0,0,0,0,0,0,0,0,6,0,0,0,0,0	265	149
0,39,0,0,0	0,0,0,0,0	0,0,0,0,78,0,0,0,0,0,39,0,0,0,0,1	0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0	211	149
0,2,0,0,0	0,2105,0,0,0	0,0,0,0,8,0,0,0,0,0,4,0,0,0,24,0	0,0,0,0,1919,0,0,5,0,0,4448,0,0,0,85,126	805	149
0,179,0,0,0	0,27,0,0,0	0,0,0,0,186,0,0,0,0,0,622,0,0,0,27,4	0,0,0,0,23,0,0,0,0,0,57,0,0,0,0,0	824	149
0,2282,0,0,0	0,27,0,0,0	0,0,0,0,2097,0,0,5,0,0,5066,0,0,0,88,130	0,0,0,0,23,0,0,0,0,0,57,0,0,0,0,0	168	149
0,42,0,0,0	0,0,0,0,0	0,0,0,0,83,0,0,0,0,0,131,0,0,0,0,2	0,0,0,0,0,0,0,0,0,0,8,0,0,0,0,0	356	149
0,18,0,0,0	0,18,0,0,0	0,0,0,0,22,0,0,2,0,0,11,0,0,0,0,0	0,0,0,0,41,0,0,0,0,0,47,0,0,0,0,8	202	149
0,4,0,0,0	0,99,0,0,0	0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0	0,0,0,0,169,0,0,2,0,0,562,0,0,0,131,38	196	149
0,14959,2,0,8	0,0,0,0,0	0,0,0,0,14803,0,0,0,4,4,21002,0,0,0,421,37	0,0,0,0,0,0,0,0,0,0,7,0,0,0,0,0	292	149
0,17708,2,0,10	0,0,0,0,0	0,0,0,0,20778,4,2,2,6,4,27607,0,0,0,318,394	0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0	2091	149
0,24768,0,0,4	0,530,0,0,0	0,0,0,0,33306,0,0,2,8,6,49629,0,0,0,64,102	0,0,0,0,510,0,0,0,0,0,967,0,0,0,0,0	200	149
0,563,0,0,0	0,11,0,0,0	0,0,0,0,1939,0,0,0,0,0,427,0,0,0,111,21	0,0,0,0,11,0,0,0,0,0,0,0,0,0,0,0	153	149
