ID	IJC_SAMPLE_1	SJC_SAMPLE_1	IJC_SAMPLE_2	SJC_SAMPLE_2	IncFormLen	SkipFormLen
308	300	355	7,82	12,101	298	260
309	40	140	17,73	132,247	298	298
310	4	10	1,4	19,27	237	262
311	23	75	4,7	17,20	200	197
312	23	45	4,7	4,8	200	260
314	4	11	1,8	2,1	185	209
315	4	8	2,0	1,1	185	209
316	62	8	9,16	1,1	200	209
319	62	4	9,16	2,0	200	185
320	26	1	4,7	0,0	200	185
322	5	996	0,2	216,435	298	209
325	0	323	0,1	216,304	250	271
326	413	106	306,352	44,82	271	217
327	172	229	72,128	144,194	262	298
328	443	329	169,296	158,253	279	272
329	471	185	239,368	125,140	272	298
330	126	116	39,96	32,87	274	298
331	35	19	18,50	15,10	298	269
332	17	35	38,22	8,45	272	298
333	31	29	44,31	14,45	194	272
334	49	52	53,47	34,27	242	298
335	23	54	29,36	63,65	260	298
345	15	0	13,31	0,9	298	298
346	2	2	9,8	0,1	234	298
347	4	2	11,9	0,1	298	298
348	9	21	10,6	17,15	298	276
349	4	21	10,3	18,15	264	276
350	31	3	34,38	23,12	242	276
351	1	672	2,3	275,809	298	221
352	582	672	167,692	275,809	228	221
353	582	2	167,692	0,0	228	241
354	69	22	32,59	12,41	298	253
355	72	70	49,61	39,48	214	260
356	45	76	24,49	54,81	262	214
357	93	2	74,89	2,4	260	225
358	89	78	187,102	101,68	298	261
359	107	144	204,106	282,151	270	298
360	56	2854	26,38	1021,2720	260	236
361	0	1241	1,0	549,1222	238	298
362	26	72	0,39	14,80	298	298
363	1	2861	0,0	1608,2685	164	197
364	77	51	58,136	59,67	251	232
365	0	51	0,3	59,67	201	232
366	124	72	468,242	138,98	244	212
367	97	173	289,162	548,239	284	271
368	55	61	35,95	129,116	228	263
369	2	174	1,5	318,292	239	263
370	0	302	2,0	112,255	191	240
371	41	302	10,18	112,255	202	240
372	0	1	0,2	0,2	247	280
373	0	41	2,0	10,18	191	202
374	19	0	5,13	2,0	202	298
375	19	0	5,13	2,0	202	291
376	106	304	50,55	120,260	202	240
377	4	258	9,5	65,203	191	202
379	542	619	762,839	916,1107	298	212
380	439	0	466,847	1,0	219	243
381	439	0	466,847	1,0	219	298
382	3	17	7,6	12,11	222	298
383	11	10	19,40	48,51	298	298
384	6	10	43,37	48,50	257	298
385	12	22	66,50	51,33	298	298
388	84	129	25,73	40,104	286	298
389	37	86	10,18	37,56	298	241
390	561	0	97,273	1,1	212	267
391	481	40	622,699	47,87	251	230
392	324	190	315,428	124,261	266	232
393	9	2	8,7	4,10	287	247
394	354	193	186,216	85,116	272	272
395	318	367	135,147	200,222	272	298
396	263	289	131,134	115,139	268	289
397	472	219	182,211	105,93	298	298
398	370	140	101,191	41,68	298	227
399	86	138	101,146	162,278	271	298
400	576	426	663,824	619,629	292	285
401	827	246	656,867	378,451	288	288
402	81	209	83,102	358,229	241	245
403	0	32	0,1	29,25	242	204
404	70	32	73,52	29,25	258	204
405	65	181	7,116	49,262	201	267
406	166	179	25,229	49,237	267	256
407	101	41	76,138	50,76	266	240
408	24	31	48,24	49,46	184	234
409	24	51	31,29	40,67	241	276
410	6	25	2,2	23,30	248	212
411	6	22	2,2	17,31	248	298
412	5	66	6,2	27,31	248	276
413	9	40	8,14	33,23	212	238
414	1	4	7,6	0,5	236	292
415	6	9	2,2	7,16	248	219
416	60	52	226,145	139,153	298	281
417	159	288	104,262	263,310	298	298
419	5	794	0,2	245,1031	199	298
420	14	323	2,8	38,70	266	298
421	14	418	2,8	50,105	266	298
422	14	302	2,8	31,61	266	289
423	275	354	36,51	71,63	256	298
424	185	121	131,166	63,101	298	275
425	129	100	141,113	59,109	275	267
426	23	37	56,40	81,74	195	286
427	47	29	117,127	55,60	286	215
428	12	12	8,9	14,15	298	226
429	4	9	4,7	24,31	286	298
430	41	214	17,75	107,295	200	232
431	9	3	33,24	12,7	240	190
432	5	12	25,10	26,11	199	269
434	117	111	62,122	96,135	262	269
436	0	17	1,0	7,20	298	200
437	0	52	1,0	36,84	298	205
441	623	154	301,635	57,154	298	211
442	0	154	3,1	57,154	298	211
443	7	8	1,6	1,4	236	298
444	13	4	2,7	0,3	280	261
445	2	4	1,6	0,3	276	261
446	120	24	98,188	32,22	298	199
447	0	3	1,0	5,3	271	298
448	141	1	16,59	0,0	221	272
450	539	525	124,277	98,298	278	298
451	539	527	124,277	98,297	278	298
452	429	504	76,270	100,284	298	268
453	334	504	60,162	100,284	298	268
454	388	471	74,217	80,255	268	287
455	624	225	119,358	38,183	287	256
456	450	289	80,243	60,183	256	218
457	35	5	101,53	3,21	298	236
458	74	81	36,60	16,62	212	187
459	101	209	52,108	37,253	240	298
460	130	350	160,100	340,362	215	260
461	1149	1183	42,274	39,256	295	213
462	329	0	55,456	0,3	227	220
463	55	0	4,110	0,3	206	220
464	283	303	20,209	31,179	284	298
465	283	300	20,209	31,189	284	298
466	53	1	7,63	0,2	166	172
467	624	162	864,968	140,282	298	209
468	51	317	22,44	321,210	298	298
469	220	338	93,213	98,323	265	298
470	95	102	49,95	40,95	231	221
472	5	9	0,11	3,18	259	247
473	2	0	0,2	0,2	191	298
475	0	4	1,0	0,0	238	295
477	336	299	85,256	116,203	245	218
478	635	9	209,507	15,8	245	230
479	56	255	15,44	97,209	175	245
480	51	14	15,39	11,28	175	245
481	1	9	0,1	15,18	192	233
487	12	330	4,10	73,215	272	224
488	134	234	44,125	123,209	242	298
489	176	157	60,154	59,137	253	247
490	123	210	59,101	135,234	218	298
491	184	181	123,143	141,216	298	280
492	56	181	34,76	141,216	298	280
493	1	181	2,2	141,216	295	280
494	217	312	167,254	136,235	298	258
495	153	313	52,133	137,237	249	258
496	194	198	70,130	160,210	234	298
497	187	170	32,81	41,93	272	285
498	1	187	1,2	82,155	298	298
499	265	182	524,1041	436,744	298	213
500	528	911	279,798	695,1392	225	239
501	0	150	0,1	49,130	283	298
502	12	0	6,17	4,0	236	298
503	12	27	6,17	37,41	236	298
504	0	27	4,0	37,41	298	298
505	0	43	8,4	67,75	298	298
507	21	30	41,43	44,55	206	215
508	588	1241	77,265	116,437	298	298
509	34	106	29,42	61,104	237	279
510	1	73	6,4	27,71	254	298
514	80	124	53,102	115,157	298	272
515	136	167	140,175	176,237	286	298
516	40	79	39,50	43,91	258	228
517	0	49	0,2	64,44	227	298
518	1	49	5,4	64,44	263	298
519	0	49	0,1	64,44	267	298
521	0	36	0,2	42,45	227	298
522	1	36	5,4	42,45	263	298
523	0	36	0,1	42,45	267	298
524	0	24	0,2	36,31	227	295
525	1	24	5,4	36,31	263	295
526	0	24	0,1	36,31	267	295
527	1	0	5,4	0,2	263	227
529	2114	2817	647,5898	1129,6122	264	278
530	3452	5359	1300,7906	2606,12206	278	298
531	4693	2320	1751,9876	917,5643	298	213
532	1688	1463	1278,8053	1078,6725	298	298
533	5	38	4,8	22,67	298	266
534	1143	1603	444,1430	825,1866	245	298
535	1652	643	695,1893	368,826	245	225
536	321	336	446,427	510,439	242	254
537	11	336	20,7	508,439	242	254
538	568	389	868,671	603,532	289	242
539	548	392	803,698	682,579	298	265
540	185	431	307,263	723,621	222	298
541	185	0	307,263	2,0	222	258
542	1	30	1,0	14,24	254	223
543	69	30	41,62	14,24	298	223
544	25	30	6,15	12,24	298	223
545	3	30	1,1	12,24	298	223
546	3	30	14,2	12,24	298	223
547	25	76	13,31	60,80	210	236
548	35	1276	30,82	570,1926	260	279
549	35	408	30,82	167,653	260	298
550	2	328	0,0	213,363	229	238
551	2	1	7,22	6,4	298	254
552	2	19	7,22	37,119	298	298
553	1	19	6,4	37,119	254	298
554	60	29	113,188	21,30	298	298
555	6	13	12,13	20,26	233	236
556	9	13	16,24	20,26	230	236
557	248	195	259,235	192,259	292	278
558	11	4	3,30	2,35	258	225
559	1	0	0,0	3,0	194	164
560	0	10	0,4	2,7	203	188
561	199	153	95,140	60,112	283	282
562	325	355	175,189	153,192	240	291
563	714	345	522,425	251,224	291	274
564	10	838	3,8	502,500	272	195
565	535	291	210,304	153,158	298	245
566	19	30	13,18	44,34	298	235
567	4	76	0,4	68,103	250	270
568	53	49	46,59	25,35	253	250
569	53	36	47,58	15,33	253	184
571	16	308	15,15	98,257	263	249
572	101	259	14,69	88,222	233	298
576	1013	9	713,1439	12,21	235	298
577	209	118	212,288	102,157	275	207
586	131	132	58,125	114,143	298	298
587	1	0	6,10	1,8	250	271
588	113	62	59,125	51,92	214	251
589	51	8	84,51	27,23	287	242
590	67	94	96,73	110,79	298	298
591	45	1	23,15	2,0	243	298
592	0	598	6,4	255,591	248	285
593	454	540	186,442	202,582	285	295
594	2322	2009	579,1102	498,914	257	233
595	1340	865	303,599	125,518	242	242
596	26	15	13,36	28,38	272	239
597	54	48	58,58	23,53	298	246
598	13	153	8,36	58,125	247	233
599	15	40	8,3	7,9	198	267
600	15	4	8,3	2,0	198	267
601	40	4	7,9	2,0	267	267
602	92	3	20,22	4,0	267	267
604	2141	1410	101,338	80,275	241	298
605	361	293	36,210	45,130	279	235
606	359	250	36,206	47,131	279	218
607	1	6	1,2	0,6	192	203
608	9	28	8,7	19,34	180	290
609	47	4	36,41	6,5	180	298
610	66	24	131,86	24,37	234	225
612	385	498	119,366	110,479	263	272
613	543	243	180,310	68,127	298	220
614	564	382	210,318	68,184	298	238
615	353	518	100,205	109,260	266	298
616	658	430	179,290	125,243	248	266
617	152	116	86,176	114,198	298	298
618	55	48	96,84	24,116	298	298
619	465	773	36,194	122,304	263	278
620	1225	586	153,444	59,180	288	298
621	388	501	353,611	503,684	298	263
622	164	142	66,149	47,139	262	234
623	20	49	14,27	45,88	298	298
624	43	84	37,45	21,144	298	298
625	1864	1092	1673,2588	577,1470	298	298
626	115	69	168,114	79,57	298	298
627	28	41	34,43	49,53	195	230
628	169	3	176,225	5,2	195	201
629	131	44	109,88	37,54	273	195
630	63	31	17,96	22,55	298	298
631	48	48	17,102	10,66	298	298
632	80	27	23,75	39,28	232	232
633	0	88	7,2	84,94	259	298
