ID	IJC_SAMPLE_1	SJC_SAMPLE_1	IJC_SAMPLE_2	SJC_SAMPLE_2	IncFormLen	SkipFormLen	PValue	FDR	IncLevel1	IncLevel2	IncLevelDifference
45411	0,470,4,0,2	0,2,0,0,0	0,0,0,0,1556,0,2,2,0,2,2717,0,0,0,2900,119	0,0,0,0,0,0,0,0,0,0,12,0,0,0,0,0	216	149	1	1.0	NA,0.994,1.0,NA,1.0	NA,NA,NA,NA,1.0,NA,1.0,1.0,NA,1.0,0.994,NA,NA,NA,1.0,1.0	-0.001
45412	0,220,2,0,2	0,0,0,0,0	0,0,0,0,806,0,2,0,0,2,1481,0,0,0,1528,102	0,0,0,0,0,0,0,0,0,0,7,0,0,0,0,0	216	149	1	1.0	NA,1.0,1.0,NA,1.0	NA,NA,NA,NA,1.0,NA,1.0,NA,NA,1.0,0.993,NA,NA,NA,1.0,1.0	0.001
45413	0,0,0,0,0	0,554,4,0,2	0,0,0,0,0,0,0,0,0,0,10,0,0,0,26,0	0,0,0,0,1705,0,2,2,0,2,3137,0,0,0,3130,123	193	149	1	1.0	NA,0.0,0.0,NA,0.0	NA,NA,NA,NA,0.0,NA,0.0,0.0,NA,0.0,0.002,NA,NA,NA,0.006,0.0	-0.001
45414	0,0,0,0,0	0,554,4,0,2	0,0,0,0,0,0,0,0,0,0,0,0,0,0,8,0	0,0,0,0,1705,0,2,2,0,2,3137,0,0,0,3130,123	199	149	1	1.0	NA,0.0,0.0,NA,0.0	NA,NA,NA,NA,0.0,NA,0.0,0.0,NA,0.0,0.0,NA,NA,NA,0.002,0.0	-0.0
45415	0,739,6,0,6	0,0,0,0,0	0,0,0,0,1822,4,0,0,0,2,2473,0,0,0,5067,428	0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0	238	149	1	1.0	NA,1.0,1.0,NA,1.0	NA,NA,NA,NA,1.0,1.0,NA,NA,NA,1.0,0.999,NA,NA,NA,1.0,1.0	0.0
45416	0,383,0,0,0	0,0,0,0,0	0,0,0,0,572,0,0,0,0,2,1263,0,0,0,701,56	0,0,0,0,0,0,0,0,0,0,0,0,0,0,6,4	220	149	1	1.0	NA,1.0,NA,NA,NA	NA,NA,NA,NA,1.0,NA,NA,NA,NA,1.0,1.0,NA,NA,NA,0.988,0.905	0.021
45417	0,1949,2,0,2	0,20,0,0,0	0,0,0,0,1644,0,2,2,0,0,4799,0,0,0,2218,134	0,0,0,0,58,0,0,0,0,0,66,0,0,0,22,4	274	149	1	1.0	NA,0.981,1.0,NA,1.0	NA,NA,NA,NA,0.939,NA,1.0,1.0,NA,NA,0.975,NA,NA,NA,0.982,0.948	0.02
45418	0,1,0,0,0	0,0,0,0,0	0,0,0,0,0,0,0,0,0,0,6,0,0,0,28,6	0,0,0,0,0,0,0,0,0,0,0,0,0,0,20,0	218	149	1	1.0	NA,1.0,NA,NA,NA	NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1.0,NA,NA,NA,0.489,1.0	0.17
45420	0,2,0,0,0	0,0,0,0,0	0,0,0,0,0,0,0,0,0,0,8,0,0,0,50,1	0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0	307	149	1	1.0	NA,1.0,NA,NA,NA	NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1.0,NA,NA,NA,0.96,1.0	0.013
45421	0,1,0,0,0	0,0,0,0,0	0,0,0,0,86,0,0,0,0,0,40,0,0,0,0,18	0,0,0,0,3,0,0,0,0,0,2,0,0,0,0,0	411	149	1	1.0	NA,1.0,NA,NA,NA	NA,NA,NA,NA,0.912,NA,NA,NA,NA,NA,0.879,NA,NA,NA,NA,1.0	0.07
45422	0,1,0,0,0	0,0,0,0,0	0,0,0,0,114,0,0,0,0,0,65,0,0,0,0,19	0,0,0,0,3,0,0,0,0,0,2,0,0,0,0,0	420	149	1	1.0	NA,1.0,NA,NA,NA	NA,NA,NA,NA,0.931,NA,NA,NA,NA,NA,0.92,NA,NA,NA,NA,1.0	0.05
45423	0,0,0,0,0	0,2,0,0,0	0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1	0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0	276	149	1	1.0	NA,0.0,NA,NA,NA	NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1.0	-1.0
45424	0,7,0,0,0	0,161,0,0,2	0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2	0,0,0,0,223,0,0,0,0,0,172,0,0,0,4,229	329	149	1	1.0	NA,0.019,NA,NA,0.0	NA,NA,NA,NA,0.0,NA,NA,NA,NA,NA,0.0,NA,NA,NA,0.0,0.004	0.009
45425	0,93,0,0,2	0,0,0,0,0	0,0,0,0,108,0,0,0,0,0,72,0,0,0,4,171	0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1	452	149	1	1.0	NA,1.0,NA,NA,1.0	NA,NA,NA,NA,1.0,NA,NA,NA,NA,NA,1.0,NA,NA,NA,1.0,0.983	0.004
45426	0,202,0,0,0	0,0,0,0,0	0,0,0,0,177,0,0,0,0,0,248,0,0,0,0,176	0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1	222	149	1	1.0	NA,1.0,NA,NA,NA	NA,NA,NA,NA,1.0,NA,NA,NA,NA,NA,0.994,NA,NA,NA,NA,0.992	0.005
45427	0,226,0,0,0	0,0,0,0,0	0,0,0,0,146,0,0,0,0,0,244,0,0,0,0,119	0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0	232	149	1	1.0	NA,1.0,NA,NA,NA	NA,NA,NA,NA,1.0,NA,NA,NA,NA,NA,0.987,NA,NA,NA,NA,1.0	0.004
45428	0,320,0,0,0	0,0,0,0,0	0,0,0,0,261,0,0,0,0,0,379,0,0,0,1,130	0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1	300	149	1	1.0	NA,1.0,NA,NA,NA	NA,NA,NA,NA,1.0,NA,NA,NA,NA,NA,1.0,NA,NA,NA,1.0,0.985	0.004
45430	0,7,0,0,0	0,60,0,0,0	0,0,0,0,7,0,0,0,0,0,16,0,0,0,27,0	0,0,0,0,237,0,0,0,0,0,335,0,0,0,370,16	217	149	1	1.0	NA,0.074,NA,NA,NA	NA,NA,NA,NA,0.02,NA,NA,NA,NA,NA,0.032,NA,NA,NA,0.048,0.0	0.049
45431	0,25,0,0,0	0,60,0,0,0	0,0,0,0,88,0,0,0,0,0,44,0,0,0,131,4	0,0,0,0,237,0,0,0,0,0,335,0,0,0,370,16	333	149	1	1.0	NA,0.157,NA,NA,NA	NA,NA,NA,NA,0.142,NA,NA,NA,NA,NA,0.056,NA,NA,NA,0.137,0.101	0.048
45437	0,20,4,0,0	0,0,0,0,0	0,0,0,0,433,0,0,0,0,0,399,0,0,0,668,31	0,0,0,0,0,0,0,0,0,0,0,0,0,0,7,0	266	149	1	1.0	NA,1.0,1.0,NA,NA	NA,NA,NA,NA,1.0,NA,NA,NA,NA,NA,1.0,NA,NA,NA,0.982,1.0	0.004
45438	0,47,0,0,2	0,0,0,0,0	0,0,0,0,289,2,0,2,0,0,348,0,0,0,539,45	0,0,0,0,0,0,0,0,0,0,7,0,0,0,0,0	247	149	1	1.0	NA,1.0,NA,NA,1.0	NA,NA,NA,NA,1.0,1.0,NA,1.0,NA,NA,0.968,NA,NA,NA,1.0,1.0	0.005
45439	0,6,0,0,0	0,0,0,0,0	0,0,0,0,0,0,0,0,0,0,1,0,0,0,8,0	0,0,0,0,0,0,0,0,0,0,2,0,0,0,2,0	205	149	1	1.0	NA,1.0,NA,NA,NA	NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.267,NA,NA,NA,0.744,NA	0.494
45440	0,2,0,0,0	0,0,0,0,0	0,0,0,0,11,0,0,0,0,0,7,0,0,0,11,4	0,0,0,0,0,0,0,0,0,0,2,0,0,0,2,0	277	149	1	1.0	NA,1.0,NA,NA,NA	NA,NA,NA,NA,1.0,NA,NA,NA,NA,NA,0.653,NA,NA,NA,0.747,1.0	0.15
45446	0,80,0,0,0	0,0,0,0,0	0,0,0,0,1864,0,0,0,0,0,4133,0,0,0,388,168	0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0	1135	149	1	1.0	NA,1.0,NA,NA,NA	NA,NA,NA,NA,1.0,NA,NA,NA,NA,NA,0.998,NA,NA,NA,1.0,1.0	0.0
45447	0,0,0,0,0	0,2,0,0,0	0,0,0,0,0,0,0,0,0,0,6,0,0,0,4,1	0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0	265	149	1	1.0	NA,0.0,NA,NA,NA	NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1.0,NA,NA,NA,1.0,1.0	-1.0
45450	0,0,2,0,0	0,8,0,0,0	0,0,0,0,56,0,0,0,0,2,235,0,0,0,598,60	0,0,0,0,1,0,0,0,2,0,22,0,0,0,1,6	323	149	1	1.0	NA,0.0,1.0,NA,NA	NA,NA,NA,NA,0.963,NA,NA,NA,0.0,1.0,0.831,NA,NA,NA,0.996,0.822	-0.269
45451	0,24,0,0,0	0,0,0,0,0	0,0,0,0,230,0,2,0,2,2,276,0,0,0,941,44	0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,0	271	149	1	1.0	NA,1.0,NA,NA,NA	NA,NA,NA,NA,1.0,NA,1.0,NA,1.0,1.0,1.0,NA,NA,NA,0.992,1.0	0.001
45452	0,32,0,0,2	0,0,0,0,0	0,0,0,0,516,0,0,2,0,2,484,0,0,0,791,45	0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0	359	149	1	1.0	NA,1.0,NA,NA,1.0	NA,NA,NA,NA,1.0,NA,NA,1.0,NA,1.0,0.99,NA,NA,NA,1.0,1.0	0.002
45453	0,64,0,0,2	0,0,0,0,0	0,0,0,0,536,0,0,2,0,0,533,0,0,0,602,26	0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0	371	149	1	1.0	NA,1.0,NA,NA,1.0	NA,NA,NA,NA,1.0,NA,NA,1.0,NA,NA,0.995,NA,NA,NA,0.996,1.0	0.002
45454	0,42,0,0,2	0,0,0,0,0	0,0,0,0,236,0,0,2,0,0,370,0,0,0,478,27	0,0,0,0,0,0,0,0,0,0,1,0,0,0,3,0	371	149	1	1.0	NA,1.0,NA,NA,1.0	NA,NA,NA,NA,1.0,NA,NA,1.0,NA,NA,0.993,NA,NA,NA,0.985,1.0	0.004
45455	0,12,0,0,0	0,0,0,0,0	0,0,0,0,258,0,0,0,6,0,255,0,0,0,273,44	0,0,0,0,0,0,0,0,0,0,1,0,0,0,3,0	344	149	1	1.0	NA,1.0,NA,NA,NA	NA,NA,NA,NA,1.0,NA,NA,NA,1.0,NA,0.991,NA,NA,NA,0.975,1.0	0.007
