IncLevel1	IncLevel2	IncLevelDifference
1.0	0.992,1.0	0.004
0.0	0.155,0.0	-0.077
0.846	1.0,0.655	0.018
0.796	1.0,0.647	-0.027
0.833	1.0,0.623	0.021
0.596	0.766,0.734	-0.154
0.492	0.893,0.763	-0.336
0.206	1.0,1.0	-0.794
0.155	0.229,0.256	-0.087
0.0	0.0,0.025	-0.013
0.0	0.161,0.0	-0.081
0.133	0.252,0.159	-0.073
1.0	1.0,0.592	0.204
1.0	0.986,1.0	0.007
0.978	0.973,0.953	0.015
0.917	0.91,0.789	0.068
1.0	0.412,1.0	0.294
1.0	0.838,0.943	0.11
1.0	1.0,0.737	0.131
0.993	0.953,0.995	0.019
0.959	1.0,0.949	-0.015
0.871	1.0,1.0	-0.129
0.0	0.058,0.0	-0.029
1.0	0.915,0.922	0.081
0.092	0.159,0.0	0.012
1.0	1.0,0.988	0.006
0.13	0.492,0.183	-0.208
0.715	0.877,0.785	-0.116
0.086	0.328,0.078	-0.117
0.947	0.816,0.912	0.083
0.526	0.209,0.0	0.422
0.218	0.04,0.194	0.101
0.0	0.106,0.047	-0.076
0.025	0.137,0.065	-0.076
0.234	0.0,0.045	0.212
0.179	0.0,0.077	0.14
0.0	0.0,0.076	-0.038
0.0	0.029,0.044	-0.036
0.147	0.136,0.112	0.023
0.429	0.333,0.429	0.048
0.663	0.778,0.95	-0.201
0.952	0.983,1.0	-0.04
0.953	1.0,1.0	-0.047
0.135	0.129,0.375	-0.117
1.0	0.879,1.0	0.06
0.094	0.117,0.568	-0.248
0.489	1.0,1.0	-0.511
0.35	0.185,0.258	0.128
1.0	0.93,1.0	0.035
0.0	0.071,0.133	-0.102
0.026	0.029,0.011	0.006
0.948	1.0,1.0	-0.052
0.453	0.687,0.452	-0.116
0.044	0.0,0.0	0.044
0.046	0.0,0.0	0.046
0.111	0.2,0.167	-0.072
0.0	0.103,0.034	-0.069
0.024	0.01,0.033	0.002
0.535	0.805,0.639	-0.187
0.1	0.257,0.184	-0.12
0.001	0.002,0.002	-0.001
1.0	1.0,1.0	0.0
1.0	0.642,0.0	0.679
0.973	0.992,1.0	-0.023
0.265	0.433,0.164	-0.033
0.969	0.739,0.761	0.219
0.987	0.962,1.0	0.006
0.879	1.0,0.833	-0.037
0.412	0.0,0.091	0.366
0.0	0.011,0.012	-0.011
0.885	0.838,0.845	0.044
1.0	0.768,1.0	0.116
1.0	NA,0.563	0.437
0.956	1.0,1.0	-0.044
0.11	0.117,0.136	-0.017
0.007	0.005,0.022	-0.006
0.011	0.042,0.016	-0.018
1.0	0.982,1.0	0.009
0.301	0.408,0.244	-0.025
0.285	0.12,0.158	0.146
0.976	0.9,0.75	0.151
0.382	0.698,0.552	-0.243
1.0	0.0,NA	1.0
0.333	0.667,1.0	-0.5
0.962	0.901,0.859	0.082
1.0	1.0,1.0	0.0
0.013	0.02,0.0	0.003
1.0	0.6,1.0	0.2
0.024	0.07,0.0	-0.011
0.055	0.04,0.061	0.004
0.597	0.627,0.64	-0.036
0.0	0.0,0.017	-0.009
1.0	1.0,0.973	0.014
0.057	0.114,0.0	0.0
0.584	0.849,1.0	-0.341
0.0	0.238,0.2	-0.219
0.054	0.061,0.347	-0.15
0.217	0.0,0.2	0.117
0.406	0.804,0.45	-0.221
0.0	0.143,0.0	-0.071
0.0	NA,1.0	-1.0
0.005	0.0,0.0	0.005
0.931	0.95,0.882	0.015
0.0	0.181,0.0	-0.09
0.913	1.0,1.0	-0.087
0.0	1.0,1.0	-1.0
0.049	0.101,0.0	-0.002
0.024	0.049,0.076	-0.038
0.901	1.0,1.0	-0.099
0.98	0.989,1.0	-0.014
1.0	1.0,0.277	0.361
0.242	0.157,0.272	0.027
1.0	0.806,0.929	0.132
0.407	0.79,0.885	-0.431
0.385	0.772,0.874	-0.438
0.216	0.676,0.823	-0.534
1.0	0.93,1.0	0.035
1.0	0.965,1.0	0.018
1.0	0.961,1.0	0.02
0.195	0.519,0.311	-0.22
0.533	0.804,0.778	-0.258
1.0	0.0,0.0	1.0
0.6	0.714,NA	-0.114
1.0	0.0,NA	1.0
0.013	0.134,0.0	-0.054
0.949	1.0,0.942	-0.022
1.0	1.0,0.229	0.385
1.0	0.949,0.923	0.064
0.187	0.126,0.327	-0.04
0.882	0.658,0.917	0.094
1.0	0.472,1.0	0.264
0.0	0.0,0.159	-0.08
0.048	0.021,0.0	0.037
0.213	0.105,0.0	0.161
0.012	0.037,0.068	-0.041
0.05	0.0,0.0	0.05
1.0	1.0,0.947	0.026
1.0	0.99,0.997	0.006
0.222	0.144,0.0	0.15
1.0	0.636,0.78	0.292
0.0	0.278,1.0	-0.639
0.0	0.021,0.043	-0.032
0.442	0.0,0.0	0.442
0.059	0.0,0.0	0.059
0.0	1.0,0.0	-0.5
0.801	0.726,0.751	0.063
0.312	0.4,0.2	0.012
1.0	1.0,0.636	0.182
0.016	0.055,0.04	-0.032
1.0	0.0,0.0	1.0
0.597	1.0,1.0	-0.403
1.0	1.0,0.939	0.03
0.438	0.206,0.342	0.164
0.81	0.269,0.429	0.461
0.0	0.08,0.0	-0.04
0.015	0.0,0.0	0.015
0.964	0.949,1.0	-0.01
0.007	0.0,0.0	0.007
0.009	0.024,0.025	-0.016
0.569	0.449,0.565	0.062
0.923	0.977,0.961	-0.046
0.011	0.0,0.0	0.011
0.496	0.721,0.648	-0.189
0.106	0.316,0.242	-0.173
0.741	1.0,1.0	-0.259
0.144	0.122,0.099	0.033
0.053	0.037,0.0	0.035
0.973	0.972,0.978	-0.002
0.0	0.713,0.415	-0.564
1.0	0.99,1.0	0.005
1.0	0.557,0.545	0.449
1.0	1.0,0.857	0.072
1.0	1.0,0.918	0.041
1.0	0.932,0.821	0.123
0.122	0.154,0.077	0.007
0.0	1.0,NA	-1.0
0.038	0.029,0.022	0.012
0.488	0.414,0.391	0.086
0.804	0.813,0.5	0.148
0.0	0.0,0.009	-0.004
0.047	0.082,0.12	-0.054
1.0	0.702,1.0	0.149
0.991	1.0,0.995	-0.007
1.0	0.993,1.0	0.004
1.0	0.996,1.0	0.002
0.973	0.988,0.972	-0.007
1.0	1.0,0.959	0.02
0.0	0.6,0.273	-0.436
0.0	0.0,1.0	-0.5
1.0	1.0,0.75	0.125
0.069	0.038,0.11	-0.005
0.901	0.818,0.925	0.03
0.286	0.371,0.174	0.014
0.029	0.005,0.023	0.015
0.568	NA,0.0	0.568
0.948	0.963,1.0	-0.034
0.0	0.401,0.308	-0.355
0.849	1.0,1.0	-0.151
0.0	0.03,0.0	-0.015
0.0	0.046,0.0	-0.023
0.075	0.0,0.0	0.075
1.0	0.763,0.933	0.152
0.268	0.128,0.423	-0.007
0.894	0.805,0.898	0.042
1.0	0.952,1.0	0.024
0.332	0.29,0.0	0.187
0.991	1.0,1.0	-0.009
0.144	0.217,0.141	-0.035
0.782	0.611,0.777	0.088
0.0	0.081,0.0	-0.041
0.872	0.715,1.0	0.015
1.0	0.849,1.0	0.076
0.143	0.214,NA	-0.071
0.939	0.872,0.809	0.098
0.028	0.011,0.0	0.022
0.024	0.061,0.118	-0.066
0.935	0.937,0.871	0.031
0.629	1.0,0.297	-0.019
0.2	1.0,1.0	-0.8
0.733	0.368,0.51	0.294
0.0	0.075,0.021	-0.048
0.0	0.278,0.0	-0.139
0.677	0.828,0.636	-0.055
0.0	0.516,0.865	-0.691
1.0	0.991,1.0	0.004
0.374	0.838,0.53	-0.31
0.015	0.015,0.004	0.005
0.049	0.148,0.185	-0.117
0.973	1.0,0.726	0.11
0.9	0.865,1.0	-0.032
0.537	0.83,0.833	-0.294
0.008	0.02,0.02	-0.012
0.0	0.005,0.0	-0.003
