ID	IJC_SAMPLE_1	SJC_SAMPLE_1	IJC_SAMPLE_2	SJC_SAMPLE_2	IncFormLen	SkipFormLen	PValue	FDR	IncLevel1	IncLevel2	IncLevelDifference
4474	0,4,0,0,0	0,6,0,0,0	0,0,0,0,0,0,0,0,0,0,13,0,0,0,0,0	0,0,0,0,0,0,0,0,0,0,28,0,0,0,0,0	197	149	1	1.0	NA,0.335,NA,NA,NA	NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.26,NA,NA,NA,NA,NA	0.075
4478	0,19,0,0,0	0,3,0,0,0	0,0,0,0,69,0,0,0,2,0,34,0,0,0,6,92	0,0,0,0,38,0,0,0,0,0,16,0,0,0,5,12	298	149	1	1.0	NA,0.76,NA,NA,NA	NA,NA,NA,NA,0.476,NA,NA,NA,1.0,NA,0.515,NA,NA,NA,0.375,0.793	0.128
4479	0,699,0,0,0	0,0,0,0,0	0,0,0,0,719,0,0,3,0,2,1756,0,0,0,1022,194	0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1	298	149	1	1.0	NA,1.0,NA,NA,NA	NA,NA,NA,NA,1.0,NA,NA,1.0,NA,1.0,1.0,NA,NA,NA,1.0,0.99	0.002
4481	0,0,0,0,0	0,1,2,0,0	0,0,0,0,20,0,0,0,0,0,4,0,0,0,3,2	0,0,0,0,34,0,0,4,0,0,30,0,0,0,98,9	167	149	1	1.0	NA,0.0,0.0,NA,NA	NA,NA,NA,NA,0.344,NA,NA,0.0,NA,NA,0.106,NA,NA,NA,0.027,0.165	-0.128
4482	0,5,0,0,0	0,52,0,0,2	0,0,0,0,16,0,0,0,0,0,2,0,0,0,13,1	0,0,0,0,110,4,0,2,0,0,277,0,0,0,619,34	174	149	1	1.0	NA,0.076,NA,NA,0.0	NA,NA,NA,NA,0.111,0.0,NA,0.0,NA,NA,0.006,NA,NA,NA,0.018,0.025	0.011
4483	0,0,0,0,0	0,85,0,0,0	0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2	0,0,0,0,834,0,0,0,0,0,568,0,0,0,25,4	169	149	1	1.0	NA,0.0,NA,NA,NA	NA,NA,NA,NA,0.0,NA,NA,NA,NA,NA,0.0,NA,NA,NA,0.0,0.306	-0.076
4484	0,3,0,0,0	0,124,0,0,0	0,0,0,0,41,0,0,0,0,0,6,0,0,0,0,4	0,0,0,0,775,0,0,0,0,0,589,0,0,0,139,25	200	149	1	1.0	NA,0.018,NA,NA,NA	NA,NA,NA,NA,0.038,NA,NA,NA,NA,NA,0.008,NA,NA,NA,0.0,0.107	-0.02
4485	0,0,0,0,0	0,33,0,0,0	0,0,0,0,0,0,6,0,0,0,1,0,0,0,10,5	0,0,0,0,567,0,0,2,0,0,564,0,0,0,93,9	298	149	1	1.0	NA,0.0,NA,NA,NA	NA,NA,NA,NA,0.0,NA,1.0,0.0,NA,NA,0.001,NA,NA,NA,0.051,0.217	-0.211
4488	0,1555,0,0,4	0,44,0,0,0	0,0,0,0,238,0,0,0,0,0,545,0,0,0,164,73	0,0,0,0,0,0,0,0,0,0,2,0,0,0,5,0	298	149	1	1.0	NA,0.946,NA,NA,1.0	NA,NA,NA,NA,1.0,NA,NA,NA,NA,NA,0.993,NA,NA,NA,0.943,1.0	-0.011
4490	0,0,0,0,0	0,15,0,0,0	0,0,0,0,0,0,0,0,0,0,0,0,0,0,16,4	0,0,0,0,86,0,0,0,0,0,94,0,0,0,158,46	298	149	1	1.0	NA,0.0,NA,NA,NA	NA,NA,NA,NA,0.0,NA,NA,NA,NA,NA,0.0,NA,NA,NA,0.048,0.042	-0.022
