IncLevel1	IncLevel2	IncLevelDifference
0.0	0.087,0.0	-0.043
0.0	0.019,0.0	-0.009
0.741	0.789,0.745	-0.026
0.0	0.036,0.005	-0.02
0.525	0.558,0.654	-0.081
0.752	1.0,0.685	-0.091
0.321	1.0,0.654	-0.506
0.77	0.672,0.851	0.008
0.0	0.18,0.0	-0.09
0.994	1.0,1.0	-0.006
0.524	0.576,0.499	-0.013
0.523	0.576,0.5	-0.015
0.434	0.406,0.461	0.001
0.373	0.35,0.339	0.028
0.469	0.498,0.477	-0.019
0.712	0.736,0.636	0.026
0.57	0.532,0.531	0.038
0.847	0.964,0.667	0.031
0.446	0.665,0.461	-0.117
0.375	0.636,0.346	-0.116
0.31	0.363,0.25	0.004
0.412	0.437,0.436	-0.025
1.0	1.0,0.993	0.004
1.0	1.0,0.975	0.012
0.495	0.404,0.551	0.017
0.497	0.404,0.537	0.026
0.982	1.0,0.97	-0.003
0.73	0.812,0.707	-0.03
0.139	0.064,0.173	0.021
0.423	0.516,0.426	-0.048
0.471	0.54,0.489	-0.043
0.346	0.0,0.368	0.162
1.0	NA,0.609	0.391
0.0	1.0,NA	-1.0
0.5	0.395,0.529	0.038
0.985	0.929,0.983	0.029
0.235	0.178,0.228	0.032
0.836	0.656,0.661	0.177
0.119	0.0,0.063	0.087
0.029	0.043,0.037	-0.011
0.414	0.306,0.424	0.049
0.523	0.498,0.523	0.013
0.445	0.374,0.371	0.073
0.489	0.45,0.383	0.073
0.225	0.185,0.248	0.009
0.005	0.013,0.009	-0.006
0.376	0.515,0.483	-0.123
0.336	0.282,0.368	0.011
0.555	0.358,0.441	0.156
0.535	0.45,0.477	0.072
0.005	0.012,0.013	-0.008
0.51	0.462,0.5	0.029
0.381	0.299,0.378	0.042
0.0	0.0,0.008	-0.004
1.0	0.654,1.0	0.173
0.359	0.17,0.344	0.102
0.0	0.098,0.0	-0.049
0.0	0.107,0.051	-0.079
0.422	0.493,0.449	-0.049
0.321	0.399,0.377	-0.067
0.274	0.359,0.322	-0.067
0.016	0.207,0.062	-0.119
0.371	0.296,0.372	0.037
0.459	0.453,0.435	0.015
0.309	0.445,0.327	-0.077
0.0	0.0,0.056	-0.028
0.023	0.081,0.093	-0.064
0.0	0.0,0.025	-0.013
0.0	0.0,0.055	-0.028
0.031	0.119,0.092	-0.074
0.0	0.0,0.024	-0.012
0.0	0.0,0.077	-0.038
0.045	0.135,0.126	-0.086
0.0	0.0,0.034	-0.017
1.0	1.0,0.633	0.183
0.441	0.376,0.504	0.001
0.408	0.348,0.41	0.029
0.591	0.577,0.556	0.024
0.536	0.542,0.545	-0.008
0.105	0.14,0.096	-0.013
0.464	0.396,0.482	0.025
0.702	0.634,0.678	0.046
0.501	0.479,0.505	0.009
0.033	0.04,0.016	0.005
0.55	0.547,0.514	0.02
0.554	0.511,0.517	0.04
0.366	0.363,0.362	0.004
1.0	0.994,1.0	0.003
0.028	0.059,0.0	-0.001
0.633	0.687,0.659	-0.04
0.384	0.272,0.319	0.089
0.07	0.059,0.03	0.026
0.07	0.466,0.059	-0.193
0.27	0.196,0.303	0.021
0.029	0.053,0.044	-0.019
0.09	0.171,0.126	-0.059
0.006	0.0,0.0	0.006
0.63	0.499,0.824	-0.031
0.095	0.159,0.156	-0.062
