IncLevel1	IncLevel2	IncLevelDifference
NA,0.119,NA,NA,0.144	NA,NA,NA,NA,0.217,NA,NA,0.0,0.649,0.212,0.101,NA,NA,NA,1.0,0.252	-0.216
0.966,0.452,0.959,0.98,0.484	0.834,0.912,1.0,1.0,0.49,0.966,0.928,0.813,0.85,0.452,0.096,0.874,0.874,0.825,0.512,0.755	0.007
1.0,1.0,1.0,1.0,0.985	1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0	-0.003
0.983,0.362,0.972,0.924,0.544	0.824,1.0,1.0,1.0,0.397,0.925,1.0,0.736,0.858,0.46,0.065,0.823,0.918,1.0,0.597,0.822	-0.02
1.0,0.588,0.785,1.0,0.411	0.906,1.0,1.0,1.0,0.677,1.0,1.0,0.531,0.788,0.52,0.607,0.714,0.884,1.0,0.399,0.684	-0.038
1.0,1.0,1.0,1.0,1.0	1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.899,1.0,1.0,1.0,1.0,1.0,1.0	0.006
1.0,0.686,0.742,1.0,0.616	0.867,1.0,1.0,NA,0.911,1.0,1.0,0.793,0.887,0.743,0.775,1.0,0.719,1.0,0.453,0.827	-0.056
1.0,0.159,1.0,0.468,0.642	0.654,0.201,NA,NA,1.0,0.586,1.0,0.668,0.921,0.501,0.159,0.485,1.0,NA,1.0,1.0	-0.052
1.0,1.0,1.0,1.0,1.0	1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,NA,1.0,0.684	0.021
1.0,1.0,1.0,1.0,1.0	1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.458,1.0,1.0,1.0,1.0,1.0,1.0	0.034
1.0,1.0,1.0,1.0,0.679	0.465,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.598,0.554,0.522,0.367,1.0,1.0,1.0,0.899	0.098
0.666,0.373,0.559,1.0,0.148	0.304,1.0,1.0,1.0,0.54,0.819,1.0,0.672,0.616,0.215,0.092,0.825,0.632,1.0,0.677,0.87	-0.155
1.0,0.124,0.562,1.0,0.224	0.255,1.0,1.0,1.0,0.122,1.0,1.0,0.631,0.488,0.128,0.098,0.197,0.618,1.0,0.524,0.438	-0.012
1.0,1.0,1.0,1.0,0.984	1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.962,1.0,0.992,0.945,1.0,0.905,1.0,0.973,1.0	0.011
1.0,0.903,1.0,1.0,0.893	0.896,1.0,1.0,1.0,1.0,1.0,1.0,0.97,0.922,0.897,0.927,0.963,0.899,1.0,0.901,1.0	-0.002
NA,0.008,NA,NA,0.023	0.0,NA,NA,NA,0.024,NA,NA,0.005,0.073,0.013,0.003,0.0,NA,NA,0.0,0.0	0.002
1.0,NA,0.937,0.949,0.924	0.961,1.0,1.0,0.973,1.0,1.0,0.948,0.927,0.93,0.963,0.968,1.0,0.949,1.0,0.984,0.838	-0.013
NA,1.0,NA,NA,1.0	1.0,NA,NA,NA,1.0,1.0,1.0,1.0,1.0,0.114,0.492,1.0,1.0,NA,1.0,1.0	0.116
NA,0.185,NA,NA,0.784	1.0,NA,NA,NA,1.0,1.0,1.0,1.0,1.0,0.233,1.0,0.459,1.0,NA,1.0,1.0	-0.406
NA,1.0,NA,NA,0.74	1.0,NA,NA,NA,NA,NA,NA,1.0,1.0,1.0,1.0,1.0,1.0,NA,0.564,1.0	-0.082
NA,NA,NA,NA,0.391	1.0,NA,NA,NA,NA,0.207,NA,NA,1.0,0.482,0.418,NA,1.0,NA,NA,0.371	-0.249
NA,NA,NA,NA,0.005	0.064,NA,0.0,NA,0.0,1.0,NA,NA,0.079,0.028,0.017,0.0,0.039,NA,0.0,0.0	-0.107
NA,0.135,NA,NA,0.249	NA,NA,NA,NA,0.051,NA,NA,0.0,1.0,0.07,0.03,0.181,1.0,NA,NA,NA	-0.141
NA,0.473,NA,NA,0.825	1.0,NA,NA,NA,0.344,NA,NA,0.512,1.0,0.344,0.141,0.344,1.0,NA,NA,0.724	0.048
NA,0.481,NA,NA,0.777	0.303,NA,NA,NA,0.435,NA,NA,0.439,1.0,0.7,0.258,0.157,1.0,NA,NA,0.635	0.082
NA,0.278,NA,NA,1.0	NA,NA,NA,NA,0.279,NA,NA,1.0,NA,1.0,NA,NA,NA,NA,0.26,1.0	-0.069
NA,0.063,NA,NA,0.0	NA,NA,NA,NA,0.0,NA,NA,NA,0.065,0.018,0.0,0.0,NA,NA,0.0,0.0	0.02
NA,0.533,NA,NA,1.0	NA,NA,NA,NA,0.747,NA,NA,NA,1.0,1.0,1.0,NA,NA,NA,1.0,1.0	-0.191
NA,0.408,NA,NA,1.0	NA,NA,NA,NA,0.02,NA,NA,NA,NA,0.0,0.0,NA,NA,NA,NA,NA	0.697
NA,0.144,NA,NA,NA	NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.0,NA,NA,NA,NA,NA	0.144
NA,0.392,NA,NA,NA	NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.763,NA,NA,NA,NA,NA	-0.371
NA,1.0,NA,NA,0.315	NA,NA,NA,NA,NA,NA,NA,NA,1.0,0.0,NA,NA,NA,NA,0.0,NA	0.324
NA,1.0,NA,NA,1.0	NA,NA,NA,NA,0.327,NA,NA,1.0,1.0,1.0,1.0,NA,NA,NA,NA,1.0	0.112
NA,0.056,NA,NA,0.0	NA,NA,NA,NA,0.019,NA,NA,0.29,0.234,0.083,0.055,NA,NA,NA,NA,NA	-0.108
NA,1.0,NA,NA,0.928	1.0,NA,NA,NA,1.0,NA,NA,1.0,1.0,1.0,0.946,1.0,NA,NA,1.0,1.0	-0.03
NA,1.0,NA,NA,0.019	NA,NA,NA,NA,0.061,NA,NA,NA,0.14,0.14,0.014,0.0,NA,NA,0.0,0.104	0.444
NA,NA,NA,NA,0.0	0.0,NA,NA,NA,0.0,NA,0.0,NA,0.065,0.0,0.0,0.0,NA,NA,0.0,0.0	-0.007
NA,NA,NA,NA,0.073	0.251,NA,NA,NA,0.0,0.402,NA,1.0,0.573,0.277,0.161,0.0,0.251,0.0,0.144,0.23	-0.201
NA,NA,NA,NA,0.022	NA,NA,NA,NA,NA,NA,NA,0.05,1.0,NA,0.081,NA,NA,NA,0.0,NA	-0.261
NA,NA,NA,NA,0.0	NA,NA,NA,NA,NA,NA,NA,0.0,NA,NA,NA,NA,NA,NA,0.0,1.0	-0.333
1.0,0.921,1.0,NA,0.918	NA,NA,NA,NA,1.0,1.0,1.0,1.0,0.912,0.949,1.0,1.0,1.0,NA,1.0,1.0	-0.028
NA,0.079,NA,NA,NA	NA,NA,NA,NA,0.071,NA,NA,NA,NA,NA,0.162,0.067,NA,NA,0.0,0.025	0.014
1.0,0.596,1.0,0.933,0.333	0.23,1.0,1.0,1.0,0.0,0.933,0.819,0.311,0.669,0.275,0.084,0.741,0.429,0.671,0.451,0.144	0.225
0.016,0.008,0.012,0.0,0.011	0.013,0.02,0.007,0.004,0.051,0.025,0.045,0.027,0.032,0.017,0.01,0.056,0.021,0.007,0.013,0.008	-0.013
0.0,0.125,0.0,NA,0.018	0.0,NA,NA,NA,0.278,NA,0.0,0.061,0.18,0.075,0.022,0.013,0.125,0.0,0.028,0.086	-0.037
0.0,0.099,NA,NA,0.066	0.124,NA,NA,NA,0.254,NA,1.0,0.166,0.266,0.098,0.033,0.066,0.176,NA,0.0,0.299	-0.171
