ID	IJC_SAMPLE_1	SJC_SAMPLE_1	IJC_SAMPLE_2	SJC_SAMPLE_2	IncFormLen	SkipFormLen	PValue	FDR	IncLevel1	IncLevel2	IncLevelDifference
52753	639	68	811	37	274	149	0.000659913762539	0.0027085478485306892	0.836	0.923	-0.087
52754	672	8	863	0	258	149	0.195449391064	0.30019337870821367	0.98	1.0	-0.02
52755	91	3	88	0	250	149	0.105160587626	0.17584297422729944	0.948	1.0	-0.052
52758	291	3	543	0	225	149	0.63548735121	0.792479989377456	0.985	1.0	-0.015
52759	3	64	30	71	233	149	1.07493871294e-05	8.801787583427953e-05	0.029	0.213	-0.184
52761	28	0	164	13	253	149	0.00543133975214	0.014891385779220952	1.0	0.881	0.119
52764	49	0	181	13	274	149	0.00239337746309	0.0076671295268843824	1.0	0.883	0.117
52766	344	0	654	14	528	149	0.000701798565992	0.0028511912216135876	1.0	0.929	0.071
52767	309	0	568	14	471	149	0.000599928476822	0.002499131974117358	1.0	0.928	0.072
52769	87	1	39	19	213	149	5.40822309159e-09	1.46559865806666e-07	0.984	0.589	0.395
52770	15	1	18	19	195	149	0.000217820316223	0.001095096161585194	0.92	0.42	0.5
52771	127	109	33	217	362	149	1.11022302463e-15	1.8524989066877426e-13	0.324	0.059	0.265
52778	217	2	894	15	302	149	0.216059191989	0.32727021711500354	0.982	0.967	0.015
52781	2210	7	1497	0	241	149	1	1.0	0.995	1.0	-0.005
52782	300	0	345	21	338	149	9.57018189029e-07	1.1549073145622743e-05	1.0	0.879	0.121
52783	293	0	329	21	291	149	1.06787128495e-06	1.269167717295314e-05	1.0	0.889	0.111
52784	1180	0	1440	21	187	149	0.0537811997545	0.09920590215856628	1.0	0.982	0.018
52794	2	13550	5	20113	235	149	1	1.0	0.0	0.0	0.0
52797	25	0	261	12	290	149	0.0185090658784	0.040265436303169526	1.0	0.918	0.082
52799	5	2	0	28	371	149	1.42792017214e-05	0.00011223685596371938	0.501	0.0	0.501
52800	2	0	8	12	197	149	0.00138238584723	0.004939989627091219	1.0	0.335	0.665
52801	9	0	99	12	711	149	0.00398850206832	0.011581302730853539	1.0	0.634	0.366
52802	7	2	48	8	327	149	0.628788708483	0.7862548841366171	0.615	0.732	-0.117
52803	7	2	39	8	309	149	0.702173185188	0.854617883367923	0.628	0.702	-0.074
52804	7	2	57	8	276	149	0.633154098662	0.7904075702354311	0.654	0.794	-0.14
52805	5	2	34	8	231	149	0.652963804675	0.8087530530637632	0.617	0.733	-0.116
52807	12	0	54	17	291	149	0.000543828686012	0.0023119403020658473	1.0	0.619	0.381
52808	2	5	13	0	180	149	6.68750774679e-06	5.861783558040928e-05	0.249	1.0	-0.751
52812	4	1	35	2	212	149	0.522911555553	0.6804432774776557	0.738	0.925	-0.187
52813	1	8	18	0	212	149	3.57787133254e-09	1.0204397228513478e-07	0.081	1.0	-0.919
52828	106	6	424	6	234	149	0.039264445892	0.07577895017280255	0.918	0.978	-0.06
52831	41	0	27	28	244	149	5.4090176782e-11	2.6780956452975754e-09	1.0	0.371	0.629
52836	33	2	10	0	311	149	0.105787850358	0.1767523722255285	0.888	1.0	-0.112
52837	34	2	10	0	379	149	0.0887252162739	0.15206125609481758	0.87	1.0	-0.13
52839	5	6	0	20	215	149	0.000192250173894	0.000987390556225825	0.366	0.0	0.366
52842	51	0	81	33	219	149	2.66948753103e-08	5.535137991199289e-07	1.0	0.625	0.375
52843	121	1	160	4	272	149	0.151821984602	0.2413005081902784	0.985	0.956	0.029
52845	108	1	157	0	280	149	0.507826974728	0.6639946579540351	0.983	1.0	-0.017
52846	0	67	35	120	277	149	2.27610485015e-07	3.4329493152689428e-06	0.0	0.136	-0.136
52848	38	0	641	56	259	149	0.00139276181677	0.00497036302781628	1.0	0.868	0.132
52849	17	0	508	37	259	149	0.0102218542847	0.024766900771447258	1.0	0.888	0.112
52852	0	19	22	507	261	149	0.121467505872	0.19938171316293973	0.0	0.024	-0.024
52861	1	19	5	388	214	149	0.299256462204	0.4276447292848448	0.035	0.009	0.026
52863	0	24	5	410	263	149	1	1.0	0.0	0.007	-0.007
52865	6	24	7	410	321	149	0.000483907327231	0.0021000368976760437	0.104	0.008	0.096
52873	18	1	9	31	764	149	3.48808762984e-08	6.966641372661587e-07	0.778	0.054	0.724
52875	558	5	170	0	350	149	0.32907182853	0.4631616045682273	0.979	1.0	-0.021
52876	2375	2	2645	0	342	149	1	1.0	0.998	1.0	-0.002
52877	1645	2	1641	0	340	149	1	1.0	0.997	1.0	-0.003
52878	1577	2	1502	0	309	149	1	1.0	0.997	1.0	-0.003
52893	12	9	18	0	850	149	6.05726056857e-06	5.403192841704398e-05	0.189	1.0	-0.811
52896	0	9	12	0	346	149	1.87385440498e-10	7.878739820621266e-09	0.0	1.0	-1.0
52903	11	32	47	72	336	149	0.0900168794437	0.1540083717335255	0.132	0.224	-0.092
52904	89100	2	352	0	244	149	1	1.0	1.0	1.0	0.0
52905	2262	44597	0	193	210	149	0.000165812922187	0.0008758079845624918	0.035	0.0	0.035
52926	9	17	74	206	203	149	0.517110449175	0.6739291222919696	0.28	0.209	0.071
52927	3	0	8	7	203	149	0.00109474983356	0.004111083417148673	1.0	0.456	0.544
52928	53	0	312	7	255	149	0.0796365959352	0.13837152381623674	1.0	0.963	0.037
52930	319	0	818	46	292	149	2.32191376459e-07	3.4871491555936707e-06	1.0	0.901	0.099
52938	842	0	1744	4	324	149	1	1.0	1.0	0.995	0.005
52939	304	0	379	4	232	149	0.796600887924	0.9405871517677545	1.0	0.984	0.016
52940	61	2	391	0	228	149	0.638958128643	0.7954974269475243	0.952	1.0	-0.048
52941	4	0	82	28	224	149	0.00365974842794	0.010842126231857476	1.0	0.661	0.339
52947	7	0	34	20	357	149	0.000417854787451	0.0018629021453583981	1.0	0.415	0.585
52959	53	0	118	5	419	149	0.0126078641471	0.029340352420513516	1.0	0.894	0.106
52963	6	1881	19	4953	264	149	1	1.0	0.002	0.002	0.0
52964	0	1881	7	4953	245	149	1	1.0	0.0	0.001	-0.001
52967	2	232	0	36	262	149	1	1.0	0.005	0.0	0.005
52968	194	7	55	0	245	149	0.0252784332241	0.052332481286821324	0.944	1.0	-0.056
52971	0	7	51	29	1073	149	4.15577563521e-05	0.0002747739203923092	0.0	0.196	-0.196
52972	32	4	65	32	258	149	0.00610323589288	0.01635003927447299	0.822	0.54	0.282
52973	0	45	2	74	248	149	0.548113420873	0.7031340578557868	0.0	0.016	-0.016
52974	20	4	110	0	401	149	0.000146442749299	0.0007914481765863579	0.65	1.0	-0.35
52975	13	0	41	3	304	149	0.0405862512883	0.07791248261476973	1.0	0.87	0.13
52983	103	3	240	0	272	149	0.159083583299	0.2513337965920457	0.95	1.0	-0.05
52984	71	0	166	51	236	149	5.15815123947e-09	1.40518708329551e-07	1.0	0.673	0.327
52985	45	3	115	31	233	149	0.00620054654124	0.016554842100972262	0.906	0.703	0.203
52988	25	7	68	0	260	149	1.22630032873e-05	9.86206082205595e-05	0.672	1.0	-0.328
52991	1	0	67	7	266	149	0.0192036535467	0.04153343767178196	1.0	0.843	0.157
52993	1571	8	1931	41	288	149	7.61415684402e-05	0.0004559242658424069	0.99	0.961	0.029
52995	12	5	24	15	238	149	0.472775600355	0.6254351662261851	0.6	0.5	0.1
52996	3	7	8	23	238	149	0.841946153909	0.9823632280302621	0.212	0.179	0.033
53003	32	0	230	17	232	149	0.00535840856701	0.014723811714666612	1.0	0.897	0.103
53004	28	0	290	5	314	149	0.163223912593	0.2570768282300176	1.0	0.965	0.035
53005	36	0	156	8	197	149	0.0199602940355	0.04285063224660931	1.0	0.937	0.063
53006	19	0	111	6	251	149	0.0226101232662	0.04764155534792126	1.0	0.917	0.083
53007	59	4	286	16	239	149	0.792354979262	0.9367249297372966	0.902	0.918	-0.016
53008	14	2	137	49	271	149	0.123794742815	0.20273063330700655	0.794	0.606	0.188
53010	1	0	92	12	244	149	0.0176696694407	0.03876304686648719	1.0	0.824	0.176
53017	326	18	315	0	232	149	8.16232602041e-06	6.957677019248122e-05	0.921	1.0	-0.079
53018	233	2	232	0	217	149	0.702276181025	0.8546941507064538	0.988	1.0	-0.012
53021	10	2	11	6	242	149	0.206218110317	0.31422794101729684	0.755	0.53	0.225
53022	96	5	55	0	242	149	0.0207774646503	0.04429529712318987	0.922	1.0	-0.078
53023	159	10	142	11	252	149	0.658133689519	0.8135396963540296	0.904	0.884	0.02
53024	79	11	75	11	252	149	0.914221203182	1.0	0.809	0.801	0.008
53025	2	70	9	100	290	149	0.0685020403971	0.12150554432534914	0.014	0.044	-0.03
53026	27	0	36	11	217	149	8.3802508301e-05	0.0004961885871490615	1.0	0.692	0.308
53027	86	6	115	0	217	149	0.00293166427893	0.009035034574579062	0.908	1.0	-0.092
53033	8	0	46	25	296	149	0.000342307615854	0.0015813262952446136	1.0	0.481	0.519
53035	13	2	24	19	214	149	0.0139077132335	0.03177556346426938	0.819	0.468	0.351
53037	9	187	0	128	284	149	0.0620560236359	0.11192690415085171	0.025	0.0	0.025
53052	3	46	0	240	309	149	0.461881502965	0.613496986920604	0.03	0.0	0.03
53054	29	825	131	3115	193	149	0.421400931244	0.5682409884818075	0.026	0.031	-0.005
