ID	IJC_SAMPLE_1	SJC_SAMPLE_1	IJC_SAMPLE_2	SJC_SAMPLE_2	IncFormLen	SkipFormLen
2433	9	7	43	6	288	149
2434	2	15	5	53	288	149
2439	7	1	78	2	241	149
2440	2	0	55	2	247	149
2441	2	0	5	6	210	149
2445	53	1	14	0	220	149
2446	0	5	2	12	274	149
2471	1	2	0	4	197	149
2485	2	0	1	1	226	149
2486	2	0	2	1	298	149
2489	2	0	2	1	240	149
2490	33	113	15	40	207	149
2491	154	8	71	1	230	149
2492	0	23	4	20	298	149
2493	30	1	2	0	232	149
2499	6	0	5	2	212	149
2500	5	0	3	2	298	149
2514	2	2	8	11	271	149
2516	2	0	34	5	298	149
2519	2	0	78	3	298	149
2521	32	0	278	9	263	149
2523	2	0	255	1	199	149
2525	3	2	18	1	298	149
2527	4	0	4	1	298	149
2528	3	2	22	1	298	149
2531	2	2	5	1	266	149
2532	2	3	7	18	266	149
2534	4	0	44	1	298	149
2535	3	0	62	1	298	149
2559	291	1	458	0	236	149
2560	8	128	15	429	239	149
2561	10	0	16	2	258	149
2582	4	0	32	2	277	149
2586	8	0	3	3	298	149
2587	4	0	4	3	298	149
2588	4	13	10	14	298	149
2626	0	1	1	135	277	149
2630	67	1	34	1	298	149
2631	38	0	27	1	244	149
2632	20	1	16	0	298	149
2667	12	0	82	1	298	149
2710	473	0	1160	2	295	149
2728	34	0	78	4	232	149
2732	1	10	6	14	255	149
2733	3	10	2	14	262	149
2737	3	0	65	6	235	149
2738	18	0	618	6	174	149
2767	0	7	1	5	298	149
2768	0	7	1	5	298	149
2769	0	7	1	5	298	149
2778	4	4	0	25	265	149
2786	40	0	160	14	209	149
2789	0	4	1	109	191	149
2809	22	4	51	3	298	149
2811	0	24	3	101	298	149
2842	4	0	33	2	194	149
2843	4	52	40	196	194	149
2844	5	38	93	86	194	149
2846	154	0	953	1	270	149
2852	141	7	62	3	231	149
2873	2	114	2	205	239	149
2874	268	2	224	14	204	149
2875	16	0	358	2	298	149
2876	14	0	385	1	298	149
2880	0	2	60	30	247	149
2883	0	2	34	30	259	149
2917	634	27	241	6	218	149
2918	269	27	109	6	240	149
2919	17	380	14	135	254	149
2920	17	7	10	3	254	149
2921	29	380	16	135	230	149
2922	12	2	4	1	230	149
2923	652	2	237	1	245	149
2925	389	2	147	0	175	149
2929	11	4	2	2	233	149
2940	303	0	154	1	275	149
2943	22	5	70	4	298	149
2944	193	5	170	4	298	149
2946	1	22	2	70	232	149
2947	1	22	4	70	249	149
2950	2	4	3	0	286	149
2967	261	8	301	27	235	149
2968	158	152	188	84	211	149
2969	0	97	1	130	216	149
2970	7	1	4	0	210	149
2971	8	22	0	2	298	149
2972	3	149	0	95	298	149
2973	1	2	2	5	298	149
2974	32	149	4	95	298	149
2975	17	2	2	0	298	149
2976	135	2	85	5	224	149
2977	19	23	24	24	272	149
2978	152	0	125	1	245	149
2979	334	1	210	0	240	149
2980	381	2	233	2	298	149
2981	172	2	111	0	286	149
2982	336	0	215	1	253	149
2983	125	3	100	5	253	149
2984	192	3	103	5	247	149
2985	409	6	217	1	247	149
2990	132	0	111	2	289	149
2991	30	1	147	1	258	149
2993	275	1	144	5	267	149
2994	18	1	20	1	203	149
2995	3	0	15	2	209	149
3002	18	0	17	4	222	149
3003	1	0	1	3	224	149
3004	7	0	1	6	224	149
3007	7	0	8	4	216	149
3016	0	10	1	185	298	149
3026	2	0	2	32	206	149
3053	2	4	0	12	221	149
3061	64	0	106	1	297	149
3066	14	10	1	7	251	149
3072	3	0	28	21	298	149
3088	0	1	4	0	242	149
3089	79	0	44	1	279	149
3091	45	1	41	0	221	149
3092	0	39	2	25	260	149
3104	0	1	13	0	298	149
3105	29	0	28	2	298	149
3106	2	2	2	1	298	149
3107	2	29	2	16	298	149
3113	6	0	2	2	298	149
3114	0	7	1	6	298	149
3115	5	29	3	16	298	149
3124	1	3	9	7	298	149
3125	1	0	5	2	298	149
3127	2	0	4	1	298	149
3144	919	1	578	0	213	149
3145	2858	13	2382	0	241	149
3146	2	0	386	1	298	149
3148	86	5	60	3	283	149
3151	2	13	0	62	247	149
3156	124	0	1052	1	298	149
3158	91	0	565	1	245	149
3162	129	13	864	11	245	149
3163	152	0	532	1	279	149
3166	31	318	57	709	197	149
3167	23	0	6	2	214	149
3169	399	11	31	1	254	149
3170	391	2	30	0	242	149
3172	464	1	35	0	241	149
3174	174	0	27	2	298	149
3177	3	164	0	19	212	149
3178	8	1	28	1	254	149
3179	15	1	53	1	298	149
3183	1	2	10	0	185	149
3185	32	282	128	504	260	149
3186	16	17	70	6	260	149
3187	570	17	1101	6	279	149
3188	316	6	687	29	279	149
3189	279	17	486	6	298	149
3213	2	0	0	12	185	149
3231	9	2	29	2	292	149
3241	1	7	1	450	293	149
3243	0	21	4	429	164	149
3245	4	0	4	2	220	149
3256	4	138	0	33	203	149
3257	3	138	0	33	188	149
