IncLevel1	IncLevel2	IncLevelDifference
1.0	1.0,0.464	0.268
0.641	1.0,1.0	-0.359
0.0	0.133,0.0	-0.067
0.813	0.931,0.34	0.177
0.008	0.047,0.023	-0.027
0.121	0.162,0.068	0.006
0.061	0.11,0.042	-0.015
0.06	0.184,0.018	-0.041
0.139	0.231,0.07	-0.012
1.0	0.954,0.96	0.043
0.353	0.819,0.288	-0.201
0.866	1.0,0.755	-0.011
0.011	0.337,0.024	-0.17
0.045	0.104,0.026	-0.02
0.171	0.642,0.192	-0.246
0.075	0.364,0.111	-0.162
0.099	0.21,0.143	-0.077
0.102	0.193,0.085	-0.037
0.0	0.205,0.029	-0.117
0.0	0.268,0.023	-0.146
0.0	1.0,NA	-1.0
0.032	0.089,0.022	-0.023
0.046	0.127,0.0	-0.018
0.016	0.078,0.055	-0.051
0.961	0.987,0.949	-0.007
0.828	1.0,1.0	-0.172
0.716	0.896,0.7	-0.082
0.036	0.18,0.025	-0.067
0.015	0.049,0.042	-0.03
0.032	0.055,0.016	-0.004
0.049	0.322,0.074	-0.149
1.0	1.0,0.963	0.018
0.028	0.352,0.057	-0.176
0.0	0.072,0.017	-0.044
0.025	0.097,0.044	-0.046
0.537	0.844,0.121	0.055
0.826	1.0,1.0	-0.174
0.266	0.321,0.075	0.068
0.066	0.176,0.049	-0.046
0.036	0.116,0.041	-0.043
0.025	0.108,0.039	-0.048
0.0	0.177,0.052	-0.114
0.038	0.027,0.0	0.025
1.0	0.492,1.0	0.254
0.051	0.044,0.093	-0.018
0.75	0.334,1.0	0.083
0.0	0.016,0.051	-0.034
0.09	0.166,0.061	-0.024
0.017	0.045,0.034	-0.022
0.016	0.008,0.018	0.003
0.378	0.429,0.537	-0.105
0.014	0.009,0.064	-0.022
0.122	0.209,0.09	-0.027
0.139	0.328,0.12	-0.085
0.034	0.042,0.035	-0.005
0.025	0.054,0.006	-0.005
0.078	0.141,0.052	-0.018
0.886	0.841,0.951	-0.01
0.02	0.21,0.046	-0.108
0.005	0.025,0.005	-0.01
0.01	0.031,0.012	-0.011
0.144	0.11,0.014	0.082
1.0	0.87,1.0	0.065
0.615	0.834,0.823	-0.214
0.349	0.687,0.581	-0.285
0.0	0.474,NA	-0.474
0.02	0.082,0.011	-0.026
0.078	0.188,0.055	-0.043
0.041	0.097,0.035	-0.025
0.962	1.0,1.0	-0.038
0.962	0.96,0.961	0.002
0.006	0.02,0.012	-0.01
0.965	1.0,1.0	-0.035
0.62	1.0,0.859	-0.309
0.207	0.42,0.252	-0.129
1.0	0.755,1.0	0.123
0.082	0.345,0.027	-0.104
0.904	1.0,0.387	0.211
0.006	0.022,0.008	-0.009
0.057	0.151,0.041	-0.039
0.0	1.0,NA	-1.0
1.0	1.0,0.97	0.015
0.01	0.017,0.011	-0.004
1.0	0.506,0.0	0.747
0.0	0.09,0.0	-0.045
0.172	0.341,0.144	-0.071
1.0	1.0,0.527	0.236
0.008	0.04,0.008	-0.016
0.038	0.252,0.023	-0.1
0.399	1.0,0.0	-0.101
0.099	0.248,0.305	-0.177
0.505	0.648,0.489	-0.064
0.854	0.941,0.951	-0.092
0.844	0.948,1.0	-0.13
0.023	0.05,0.023	-0.014
1.0	1.0,0.881	0.059
0.047	0.087,0.035	-0.014
0.026	0.04,0.01	0.001
1.0	0.749,1.0	0.125
0.073	0.065,0.019	0.031
0.013	0.056,0.0	-0.015
0.01	0.201,0.007	-0.094
0.01	0.194,0.009	-0.092
0.871	1.0,1.0	-0.129
0.209	0.724,0.204	-0.255
1.0	0.756,1.0	0.122
0.058	0.225,0.052	-0.081
0.051	0.158,0.017	-0.036
0.018	0.06,0.026	-0.025
1.0	1.0,0.99	0.005
0.025	0.123,0.043	-0.058
1.0	1.0,0.935	0.032
0.05	0.151,0.038	-0.044
0.452	0.433,0.433	0.019
0.032	0.205,0.017	-0.079
0.355	0.795,0.302	-0.194
0.2	0.177,0.299	-0.038
0.041	0.147,0.116	-0.09
0.022	0.049,0.013	-0.009
0.044	0.06,0.039	-0.006
1.0	1.0,0.774	0.113
0.825	1.0,0.814	-0.082
0.03	0.091,0.032	-0.032
0.027	0.026,0.037	-0.005
0.356	0.234,0.304	0.087
0.094	1.0,0.145	-0.479
1.0	1.0,0.924	0.038
0.006	0.008,0.007	-0.001
1.0	0.973,1.0	0.014
1.0	0.974,0.907	0.059
0.838	0.932,0.801	-0.029
0.767	1.0,0.903	-0.184
0.583	0.897,0.716	-0.224
0.054	0.087,0.027	-0.003
0.008	0.024,0.019	-0.013
0.192	0.212,0.091	0.041
0.084	0.156,0.073	-0.03
0.023	0.05,0.035	-0.02
0.263	0.41,1.0	-0.442
0.823	0.675,0.768	0.101
0.931	1.0,1.0	-0.069
1.0	1.0,0.924	0.038
0.055	0.0,0.0	0.055
0.877	1.0,1.0	-0.123
