IncLevel1	IncLevel2	IncLevelDifference
NA,0.159,NA,NA,0.319	0.483,1.0,0.0,1.0,0.265,0.0,1.0,0.415,0.514,0.345,0.178,0.451,0.609,1.0,0.639,0.532	-0.288
1.0,0.207,NA,NA,0.216	0.52,1.0,NA,0.0,0.385,NA,1.0,0.245,0.413,0.196,0.215,0.481,0.5,1.0,0.642,0.527	-0.035
0.0,0.024,NA,NA,0.007	0.0,NA,NA,NA,0.025,NA,NA,0.056,0.034,0.024,0.049,0.0,0.0,NA,0.0,0.047	-0.013
NA,0.093,NA,NA,0.075	0.0,NA,NA,NA,0.089,NA,NA,0.045,0.197,0.04,0.052,0.141,0.241,NA,0.083,0.101	-0.015
NA,1.0,NA,NA,0.801	1.0,NA,NA,NA,1.0,NA,NA,1.0,1.0,0.784,1.0,1.0,NA,NA,0.922,NA	-0.063
NA,0.225,NA,NA,0.408	1.0,NA,NA,NA,0.496,NA,NA,0.0,0.756,0.46,0.216,0.225,NA,NA,0.921,NA	-0.193
NA,NA,NA,NA,0.634	1.0,NA,NA,NA,0.567,NA,NA,NA,0.855,0.658,1.0,0.391,NA,NA,0.928,NA	-0.137
0.846,1.0,1.0,1.0,0.714	1.0,1.0,NA,1.0,1.0,1.0,1.0,1.0,0.895,0.75,0.75,1.0,1.0,1.0,1.0,1.0	-0.048
0.846,1.0,1.0,1.0,0.692	1.0,1.0,NA,1.0,0.22,1.0,1.0,1.0,0.529,1.0,0.407,NA,1.0,1.0,1.0,1.0	0.039
NA,1.0,NA,1.0,NA	NA,NA,NA,NA,0.977,1.0,NA,1.0,1.0,1.0,1.0,1.0,1.0,NA,NA,1.0	0.003
NA,0.077,NA,NA,0.0	0.0,NA,NA,NA,0.027,NA,NA,0.0,0.051,0.052,0.007,0.0,0.0,NA,NA,0.099	0.012
NA,0.008,NA,NA,0.065	1.0,NA,NA,NA,0.276,NA,NA,0.25,0.849,0.058,0.036,0.222,NA,NA,0.5,0.4	-0.362
NA,NA,NA,NA,0.0	NA,NA,NA,NA,0.584,NA,NA,NA,0.513,0.0,0.0,NA,NA,NA,NA,0.0	-0.219
NA,0.118,0.0,NA,0.0	0.101,NA,NA,NA,0.11,NA,NA,0.0,0.092,0.0,0.012,0.07,0.0,NA,0.249,0.049	-0.029
NA,NA,0.0,NA,NA	NA,NA,NA,NA,1.0,NA,NA,1.0,1.0,1.0,NA,1.0,NA,NA,NA,NA	-1.0
NA,0.2,NA,0.0,0.027	NA,NA,NA,NA,0.224,NA,0.0,0.091,0.167,0.0,0.007,0.176,NA,0.0,0.082,NA	-0.007
NA,0.0,NA,NA,0.009	0.0,NA,NA,NA,0.001,NA,NA,0.0,0.065,0.033,0.007,0.014,NA,NA,0.0,0.022	-0.011
NA,1.0,NA,NA,1.0	NA,NA,NA,NA,1.0,NA,NA,1.0,1.0,0.972,0.995,1.0,NA,NA,NA,1.0	0.005
NA,0.007,NA,NA,0.016	0.0,NA,NA,NA,0.025,NA,0.0,0.0,0.068,0.014,0.009,0.017,NA,NA,0.0,0.0	-0.002
0.111,0.043,0.2,0.2,0.033	0.057,0.333,NA,NA,0.05,NA,0.5,0.023,0.065,0.024,0.022,0.08,0.227,NA,0.133,0.069	-0.015
