IncLevel1	IncLevel2	IncLevelDifference
NA,0.424,NA,NA,NA	NA,NA,NA,NA,0.694,NA,NA,NA,NA,NA,0.187,NA,NA,NA,NA,NA	-0.017
NA,0.0,NA,NA,NA	NA,NA,NA,NA,0.105,NA,NA,NA,NA,NA,0.048,NA,NA,NA,NA,NA	-0.076
NA,0.89,NA,NA,NA	NA,NA,NA,NA,0.612,NA,NA,NA,0.0,NA,0.602,NA,NA,NA,0.588,0.605	0.409
NA,NA,0.0,NA,NA	NA,NA,NA,NA,1.0,NA,NA,NA,NA,NA,1.0,NA,NA,NA,0.716,NA	-0.905
NA,NA,0.0,NA,NA	NA,NA,NA,NA,1.0,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.6,NA	-0.8
NA,0.0,NA,NA,NA	NA,NA,NA,NA,0.0,NA,NA,NA,NA,NA,0.648,NA,NA,NA,1.0,NA	-0.549
NA,0.752,NA,NA,NA	NA,NA,NA,NA,0.672,NA,NA,NA,NA,NA,0.669,NA,NA,NA,1.0,0.567	0.025
NA,0.564,NA,NA,NA	NA,NA,NA,NA,0.591,NA,NA,NA,NA,NA,0.607,NA,NA,NA,0.746,0.673	-0.09
NA,0.102,NA,NA,NA	NA,NA,NA,NA,0.038,NA,NA,NA,NA,NA,0.068,NA,NA,NA,0.0,0.085	0.054
NA,0.853,NA,NA,NA	NA,NA,NA,NA,0.396,NA,NA,NA,NA,NA,0.421,NA,NA,NA,0.0,1.0	0.399
NA,0.556,NA,NA,NA	NA,NA,NA,NA,0.505,1.0,NA,NA,NA,NA,0.671,NA,NA,NA,NA,0.53	-0.121
NA,1.0,NA,NA,NA	NA,NA,NA,NA,1.0,NA,NA,NA,NA,NA,0.778,NA,NA,NA,1.0,1.0	0.055
NA,0.543,NA,NA,NA	NA,NA,NA,NA,0.745,NA,NA,NA,NA,NA,0.561,NA,NA,NA,0.495,1.0	-0.157
NA,0.113,NA,NA,NA	NA,NA,NA,NA,0.104,NA,NA,NA,0.0,0.0,0.258,NA,NA,NA,0.049,0.082	0.031
NA,0.748,NA,NA,NA	NA,NA,NA,NA,0.472,NA,NA,NA,0.0,1.0,0.547,NA,NA,NA,0.239,0.627	0.267
NA,1.0,NA,NA,NA	NA,NA,NA,NA,0.986,NA,NA,NA,NA,NA,1.0,NA,NA,NA,1.0,1.0	0.004
NA,1.0,NA,NA,NA	NA,NA,NA,NA,0.868,NA,NA,NA,NA,NA,0.868,NA,NA,NA,1.0,0.893	0.093
NA,1.0,NA,NA,NA	NA,NA,NA,NA,0.463,NA,NA,NA,NA,NA,0.231,NA,NA,NA,1.0,0.0	0.577
NA,0.046,NA,NA,NA	NA,NA,NA,NA,0.068,NA,NA,NA,NA,NA,0.035,NA,NA,NA,0.449,0.0	-0.092
NA,0.542,NA,NA,NA	NA,NA,NA,NA,0.159,NA,NA,NA,NA,NA,0.085,NA,NA,NA,0.333,0.13	0.365
NA,1.0,NA,NA,NA	NA,NA,NA,NA,0.849,NA,NA,NA,NA,NA,1.0,NA,NA,NA,1.0,0.6	0.138
NA,0.035,NA,NA,0.0	NA,NA,NA,NA,0.041,NA,NA,0.062,0.0,NA,0.018,NA,NA,NA,0.017,0.074	-0.018
NA,0.191,NA,NA,NA	NA,NA,NA,NA,0.0,NA,NA,NA,NA,NA,0.077,NA,NA,NA,0.047,0.0	0.16
NA,0.016,NA,NA,NA	NA,NA,NA,NA,0.067,NA,NA,NA,NA,NA,0.02,NA,NA,NA,0.05,0.023	-0.024
NA,1.0,NA,NA,NA	NA,NA,NA,NA,0.978,NA,NA,NA,NA,NA,1.0,NA,NA,NA,1.0,0.971	0.013
NA,1.0,NA,NA,NA	NA,NA,NA,NA,0.969,NA,NA,NA,NA,NA,0.985,NA,NA,NA,1.0,1.0	0.012
NA,1.0,NA,NA,NA	NA,NA,NA,NA,1.0,NA,NA,NA,NA,NA,1.0,NA,NA,NA,0.767,NA	0.078
NA,1.0,NA,NA,NA	NA,NA,NA,NA,1.0,NA,NA,NA,NA,NA,1.0,NA,NA,NA,0.744,NA	0.085
NA,0.301,NA,NA,NA	NA,NA,NA,NA,0.416,NA,NA,NA,NA,NA,0.153,NA,NA,NA,0.463,NA	-0.043
NA,0.248,NA,NA,NA	NA,NA,NA,NA,0.262,NA,NA,NA,NA,NA,0.021,NA,NA,NA,0.0,0.0	0.177
NA,0.671,NA,NA,NA	NA,NA,NA,NA,0.554,NA,NA,NA,NA,NA,0.679,NA,NA,NA,NA,1.0	-0.073
NA,0.147,NA,NA,NA	NA,NA,NA,NA,0.374,NA,NA,NA,NA,NA,0.694,NA,NA,NA,1.0,NA	-0.542
