ID	IJC_SAMPLE_1	SJC_SAMPLE_1	IJC_SAMPLE_2	SJC_SAMPLE_2	IncFormLen	SkipFormLen	PValue	FDR
4357	0,2,2,0,0	0,2,0,0,0	0,0,0,0,17,0,0,0,0,0,37,0,0,0,67,17	0,0,0,0,66,0,0,0,0,0,49,0,0,0,25,0	224	298	1	1.0
4358	0,12715,16,0,0	0,19518,26,0,2	0,0,0,0,5,0,0,4,2,0,141,0,0,0,6431,0	0,0,0,0,51,2,0,2,0,8,139,0,0,0,7600,0	244	288	1	1.0
4359	0,66,0,0,0	0,112,0,0,0	0,0,0,0,77,0,0,0,0,0,104,0,0,0,49,74	0,0,0,0,156,0,0,0,0,0,215,0,0,0,73,17	298	227	1	1.0
4360	0,8,0,0,0	0,2,0,0,0	0,0,0,0,29,0,0,0,0,0,125,0,0,0,9,16	0,0,0,0,0,0,0,0,0,0,15,0,0,0,0,1	298	298	1	1.0
4361	0,308,0,0,0	0,203,0,0,0	0,0,0,0,304,0,0,0,0,0,330,0,0,0,359,59	0,0,0,0,81,0,0,0,0,0,98,0,0,0,111,3	298	253	1	1.0
4362	0,119,2,0,0	0,313,0,0,0	0,0,0,0,165,0,0,0,0,0,226,0,0,0,195,7	0,0,0,0,208,0,2,0,0,0,339,0,0,0,363,27	227	298	1	1.0
4363	0,35,0,0,0	0,114,2,0,0	0,0,0,0,96,0,0,0,0,0,193,0,0,0,139,3	0,0,0,0,110,0,0,2,0,0,293,0,0,0,197,10	239	277	1	1.0
4364	0,68,0,0,0	0,68,0,0,0	0,0,0,0,129,0,0,0,0,0,255,0,0,0,222,22	0,0,0,0,135,0,0,2,0,0,157,0,0,0,167,31	261	239	1	1.0
4365	0,2,0,0,0	0,5,0,0,0	0,0,0,0,116,0,0,0,0,0,116,0,0,0,387,7	0,0,0,0,192,0,0,2,0,0,213,0,0,0,458,4	298	298	1	1.0
4367	0,0,0,0,0	0,15,0,0,0	0,0,0,0,12,0,0,0,0,0,0,0,0,0,0,0	0,0,0,0,11,0,0,0,0,0,7,0,0,0,9,0	233	236	1	1.0
4368	0,0,0,0,0	0,7,0,0,0	0,0,0,0,22,0,0,0,0,0,0,0,0,0,2,0	0,0,0,0,7,0,0,0,0,0,2,0,0,0,0,0	198	296	1	1.0
4369	0,591,5,0,0	0,2498,10,0,0	0,0,0,0,2595,0,0,13,4,10,3684,0,0,0,1909,59	0,0,0,0,4543,4,18,50,2,2,7107,0,0,0,6721,247	266	298	1	1.0
4370	0,86,0,0,0	0,129,0,0,0	0,0,0,0,386,0,0,0,0,0,369,0,0,0,354,49	0,0,0,0,384,0,0,2,0,0,393,0,0,0,361,72	244	221	1	1.0
4371	0,106,0,0,0	0,139,0,0,4	0,0,0,0,189,0,0,0,0,0,397,0,0,0,169,2	0,0,0,0,247,2,0,0,0,0,252,0,0,0,207,8	222	268	1	1.0
4372	0,753,10,0,2	0,1983,2,0,2	0,0,0,0,70,2,0,0,0,0,767,0,0,0,710,2	0,0,0,0,20,0,0,2,0,0,910,0,0,0,234,0	275	298	1	1.0
4373	0,7,0,0,0	0,30,0,0,0	0,0,0,0,16,0,0,0,0,0,43,0,0,0,134,12	0,0,0,0,29,4,0,0,0,0,102,0,0,0,142,8	276	251	1	1.0
4374	0,6,0,0,0	0,32,0,0,0	0,0,0,0,0,0,0,0,0,0,8,0,0,0,11,4	0,0,0,0,29,4,0,0,0,0,101,0,0,0,141,8	276	251	1	1.0
4375	0,13,0,0,0	0,2,0,0,0	0,0,0,0,44,0,0,0,0,0,58,0,0,0,230,4	0,0,0,0,87,0,0,0,0,0,92,0,0,0,214,0	298	276	1	1.0
